URLs,Subdirectories
https://www.nfl.com/videos/pff-s-top-5-highest-graded-rookies-week-15,"['', 'videos', 'pff-s-top-5-highest-graded-rookies-week-15']"
https://www.nfl.com/videos/matt-ryan-surprises-arik-gilbert-with-gatorade-national-player-of-the-year-award,"['', 'videos', 'matt-ryan-surprises-arik-gilbert-with-gatorade-national-player-of-the-year-award']"
https://www.nfl.com/videos/davon-godchaux-explains-what-walter-payton-man-of-the-year-nomination-means-to-h,"['', 'videos', 'davon-godchaux-explains-what-walter-payton-man-of-the-year-nomination-means-to-h']"
https://www.nfl.com/videos/marc-ross-chiefs-are-top-threat-to-ravens-in-afc,"['', 'videos', 'marc-ross-chiefs-are-top-threat-to-ravens-in-afc']"
https://www.nfl.com/videos/surprising-yards-after-catch-week-15,"['', 'videos', 'surprising-yards-after-catch-week-15']"
https://www.nfl.com/videos/top-connections-week-15,"['', 'videos', 'top-connections-week-15']"
https://www.nfl.com/videos/top-play-tuesday-week-15,"['', 'videos', 'top-play-tuesday-week-15']"
https://www.nfl.com/videos/acosta-sherman-expected-to-play-vs-the-rams,"['', 'videos', 'acosta-sherman-expected-to-play-vs-the-rams']"
https://www.nfl.com/videos/nfl-network-s-dan-hanzus-why-the-dallas-cowboys-moved-up-three-spots-in-week-16-,"['', 'videos', 'nfl-network-s-dan-hanzus-why-the-dallas-cowboys-moved-up-three-spots-in-week-16-']"
https://www.nfl.com/videos/nfl-network-s-dan-hanzus-why-pittsburgh-steelers-are-still-no-12-in-week-16-powe,"['', 'videos', 'nfl-network-s-dan-hanzus-why-pittsburgh-steelers-are-still-no-12-in-week-16-powe']"
https://www.nfl.com/videos/nfl-network-s-dan-hanzus-why-kansas-city-chiefs-are-no-5-in-week-16-power-rankin,"['', 'videos', 'nfl-network-s-dan-hanzus-why-kansas-city-chiefs-are-no-5-in-week-16-power-rankin']"
https://www.nfl.com/videos/top-5-fastest-players-of-week-15,"['', 'videos', 'top-5-fastest-players-of-week-15']"
https://www.nfl.com/videos/top-15-fantasy-plays-week-15,"['', 'videos', 'top-15-fantasy-plays-week-15']"
https://www.nfl.com/videos/giardi-it-s-clear-that-brady-s-elbow-isn-t-quite-right,"['', 'videos', 'giardi-it-s-clear-that-brady-s-elbow-isn-t-quite-right']"
https://www.nfl.com/videos/matt-ryan-discusses-dan-quinn-s-future-as-falcons-head-coach,"['', 'videos', 'matt-ryan-discusses-dan-quinn-s-future-as-falcons-head-coach']"
https://www.nfl.com/videos/mike-garafolo-josh-norman-hasn-t-asked-for-release-from-washington-redskins,"['', 'videos', 'mike-garafolo-josh-norman-hasn-t-asked-for-release-from-washington-redskins']"
https://www.nfl.com/videos/tom-pelissero-terrell-suggs-expected-to-join-kansas-city-chiefs-by-tuesday-eveni,"['', 'videos', 'tom-pelissero-terrell-suggs-expected-to-join-kansas-city-chiefs-by-tuesday-eveni']"
https://www.nfl.com/videos/power-rankings-week-16,"['', 'videos', 'power-rankings-week-16']"
https://www.nfl.com/videos/good-morning-football-evaluates-the-current-nfc-playoff-picture,"['', 'videos', 'good-morning-football-evaluates-the-current-nfc-playoff-picture']"
https://www.nfl.com/videos/peter-schrager-how-the-minnesota-vikings-can-secure-no-1-seed-in-nfc-playoffs,"['', 'videos', 'peter-schrager-how-the-minnesota-vikings-can-secure-no-1-seed-in-nfc-playoffs']"
https://www.nfl.com/videos/former-nfl-executive-scott-pioli-shares-his-2001-nfl-draft-evaluation-of-drew-br,"['', 'videos', 'former-nfl-executive-scott-pioli-shares-his-2001-nfl-draft-evaluation-of-drew-br']"
https://www.nfl.com/videos/kay-adams-week-16-fantasy-waiver-wire-targets,"['', 'videos', 'kay-adams-week-16-fantasy-waiver-wire-targets']"
https://www.nfl.com/videos/kyle-brandt-the-insane-drew-brees-stat-line-no-one-is-talking-about,"['', 'videos', 'kyle-brandt-the-insane-drew-brees-stat-line-no-one-is-talking-about']"
https://www.nfl.com/videos/kyle-brandt-s-week-16-power-rankings,"['', 'videos', 'kyle-brandt-s-week-16-power-rankings']"
https://www.nfl.com/videos/kay-adams-new-orleans-saints-are-going-to-the-super-bowl,"['', 'videos', 'kay-adams-new-orleans-saints-are-going-to-the-super-bowl']"
https://www.nfl.com/videos/what-we-learned-colts-vs-saints-week-15,"['', 'videos', 'what-we-learned-colts-vs-saints-week-15']"
https://www.nfl.com/videos/updated-nfc-playoff-picture-ahead-of-week-16,"['', 'videos', 'updated-nfc-playoff-picture-ahead-of-week-16']"
https://www.nfl.com/videos/field-view-superdome-goes-wild-for-drew-brees-record-540th-td,"['', 'videos', 'field-view-superdome-goes-wild-for-drew-brees-record-540th-td']"
https://www.nfl.com/videos/every-team-s-best-play-week-15,"['', 'videos', 'every-team-s-best-play-week-15']"
https://www.nfl.com/videos/top-15-plays-week-15,"['', 'videos', 'top-15-plays-week-15']"
https://www.nfl.com/videos/drew-brees-breaking-manning-s-record-was-an-incredible-moment,"['', 'videos', 'drew-brees-breaking-manning-s-record-was-an-incredible-moment']"
https://www.nfl.com/videos/cam-jordan-upset-saints-didn-t-complete-shutout-vs-colts,"['', 'videos', 'cam-jordan-upset-saints-didn-t-complete-shutout-vs-colts']"
