URLs,Subdirectories
https://www.nfl.com/videos/devonta-smith-flashes-world-class-speed-on-31-yard-catch-and-run,"['', 'videos', 'devonta-smith-flashes-world-class-speed-on-31-yard-catch-and-run']"
https://www.nfl.com/videos/rhamondre-stevenson-hits-cutback-lane-with-fury-on-16-yard-run,"['', 'videos', 'rhamondre-stevenson-hits-cutback-lane-with-fury-on-16-yard-run']"
https://www.nfl.com/videos/jerry-hughes-power-too-much-for-fields-on-strong-sack,"['', 'videos', 'jerry-hughes-power-too-much-for-fields-on-strong-sack']"
https://www.nfl.com/videos/mac-jones-runs-it-in-himself-for-3-yard-td,"['', 'videos', 'mac-jones-runs-it-in-himself-for-3-yard-td']"
https://www.nfl.com/videos/kirk-cousins-finds-adam-thielen-wide-open-at-back-of-end-zone-for-td,"['', 'videos', 'kirk-cousins-finds-adam-thielen-wide-open-at-back-of-end-zone-for-td']"
https://www.nfl.com/videos/jonathan-jones-picks-off-errant-lamar-jackson-throw-for-15-yard-int-return,"['', 'videos', 'jonathan-jones-picks-off-errant-lamar-jackson-throw-for-15-yard-int-return']"
https://www.nfl.com/videos/higgins-makes-marvelous-47-yard-grab-on-burrow-s-deep-launch,"['', 'videos', 'higgins-makes-marvelous-47-yard-grab-on-burrow-s-deep-launch']"
https://www.nfl.com/videos/tua-tagovailoa-pinpoints-river-cracraft-for-wr-s-second-td-in-as-many-weeks,"['', 'videos', 'tua-tagovailoa-pinpoints-river-cracraft-for-wr-s-second-td-in-as-many-weeks']"
https://www.nfl.com/videos/irv-smith-lays-out-for-17-yard-sideline-grab,"['', 'videos', 'irv-smith-lays-out-for-17-yard-sideline-grab']"
https://www.nfl.com/videos/ryan-tannehill-qb-sneaks-in-1-yard-td,"['', 'videos', 'ryan-tannehill-qb-sneaks-in-1-yard-td']"
https://www.nfl.com/videos/can-t-miss-play-a-j-brown-mosses-db-to-catch-hurts-38-yard-launch,"['', 'videos', 'can-t-miss-play-a-j-brown-mosses-db-to-catch-hurts-38-yard-launch']"
https://www.nfl.com/videos/rookie-jalen-pitre-absorbs-fields-pass-for-his-first-career-int,"['', 'videos', 'rookie-jalen-pitre-absorbs-fields-pass-for-his-first-career-int']"
https://www.nfl.com/videos/tannehill-has-perfectly-clean-pocket-for-21-yard-strike-to-woods,"['', 'videos', 'tannehill-has-perfectly-clean-pocket-for-21-yard-strike-to-woods']"
