URLs,Subdirectories
https://www.nfl.com/videos/nate-burleson-wide-receiver-julian-edelman-can-change-entire-dynamic-of-n-265232,"['', 'videos', 'nate-burleson-wide-receiver-julian-edelman-can-change-entire-dynamic-of-n-265232']"
https://www.nfl.com/videos/what-does-wide-receiver-josh-gordon-bring-to-the-new-england-patriots-265231,"['', 'videos', 'what-does-wide-receiver-josh-gordon-bring-to-the-new-england-patriots-265231']"
https://www.nfl.com/videos/vikings-vs-eagles-week-5-preview-265191,"['', 'videos', 'vikings-vs-eagles-week-5-preview-265191']"
https://www.nfl.com/videos/ravens-vs-browns-week-5-preview-265190,"['', 'videos', 'ravens-vs-browns-week-5-preview-265190']"
https://www.nfl.com/videos/falcons-vs-steelers-week-5-preview-265193,"['', 'videos', 'falcons-vs-steelers-week-5-preview-265193']"
https://www.nfl.com/videos/jaguars-vs-chiefs-week-5-preview-265155,"['', 'videos', 'jaguars-vs-chiefs-week-5-preview-265155']"
https://www.nfl.com/videos/best-international-calls-week-4-265223,"['', 'videos', 'best-international-calls-week-4-265223']"
https://www.nfl.com/videos/pepsi-rookie-of-the-week-nominees-week-4-265221,"['', 'videos', 'pepsi-rookie-of-the-week-nominees-week-4-265221']"
https://www.nfl.com/videos/top-10-checkdowns-from-the-first-quarter-of-the-2018-nfl-season-265215,"['', 'videos', 'top-10-checkdowns-from-the-first-quarter-of-the-2018-nfl-season-265215']"
https://www.nfl.com/videos/cynthia-frelund-isn-t-ready-to-buy-into-every-division-leader-265217,"['', 'videos', 'cynthia-frelund-isn-t-ready-to-buy-into-every-division-leader-265217']"
https://www.nfl.com/videos/patrick-mahomes-throws-down-in-high-school-basketball-highlight-265212,"['', 'videos', 'patrick-mahomes-throws-down-in-high-school-basketball-highlight-265212']"
https://www.nfl.com/videos/why-the-cowboys-o-line-was-the-difference-maker-in-week-4-265213,"['', 'videos', 'why-the-cowboys-o-line-was-the-difference-maker-in-week-4-265213']"
https://www.nfl.com/videos/fedex-air-and-ground-players-of-week-4-nominees-265209,"['', 'videos', 'fedex-air-and-ground-players-of-week-4-nominees-265209']"
https://www.nfl.com/videos/deion-sanders-believes-the-pittsburgh-steelers-will-recover-and-make-the--265206,"['', 'videos', 'deion-sanders-believes-the-pittsburgh-steelers-will-recover-and-make-the--265206']"
https://www.nfl.com/videos/deion-sanders-offers-a-game-plan-for-colts-to-upset-patriots-265203,"['', 'videos', 'deion-sanders-offers-a-game-plan-for-colts-to-upset-patriots-265203']"
https://www.nfl.com/videos/deion-sanders-hands-out-his-first-quarter-awards-265201,"['', 'videos', 'deion-sanders-hands-out-his-first-quarter-awards-265201']"
https://www.nfl.com/videos/deion-sanders-sees-qualities-of-brett-favre-jim-kelly-in-patrick-mahomes-265199,"['', 'videos', 'deion-sanders-sees-qualities-of-brett-favre-jim-kelly-in-patrick-mahomes-265199']"
https://www.nfl.com/videos/deion-sanders-reacts-to-seattle-seahawks-safety-earl-thomas-injury-exit-265197,"['', 'videos', 'deion-sanders-reacts-to-seattle-seahawks-safety-earl-thomas-injury-exit-265197']"
https://www.nfl.com/videos/andy-dalton-splits-two-defenders-to-a-j-green-for-the-game-winning-td-tru-265185,"['', 'videos', 'andy-dalton-splits-two-defenders-to-a-j-green-for-the-game-winning-td-tru-265185']"
https://www.nfl.com/videos/pff-top-10-highest-graded-players-of-the-2018-season-so-far-265137,"['', 'videos', 'pff-top-10-highest-graded-players-of-the-2018-season-so-far-265137']"
https://www.nfl.com/videos/fantasy-players-who-deserve-to-be-on-your-radar-nfl-fantasy-live-265178,"['', 'videos', 'fantasy-players-who-deserve-to-be-on-your-radar-nfl-fantasy-live-265178']"
https://www.nfl.com/videos/waiver-wire-players-to-avoid-in-week-5-nfl-fantasy-live-265177,"['', 'videos', 'waiver-wire-players-to-avoid-in-week-5-nfl-fantasy-live-265177']"
https://www.nfl.com/videos/top-5-prime-plays-of-week-4-265166,"['', 'videos', 'top-5-prime-plays-of-week-4-265166']"
https://www.nfl.com/videos/charley-casserly-evaluates-the-rookie-qb-class-265169,"['', 'videos', 'charley-casserly-evaluates-the-rookie-qb-class-265169']"
https://www.nfl.com/videos/most-athletic-plays-of-week-4-in-the-2018-season-265164,"['', 'videos', 'most-athletic-plays-of-week-4-in-the-2018-season-265164']"
https://www.nfl.com/videos/garafolo-odell-beckham-starting-to-get-frustrated-with-giants-offense-265158,"['', 'videos', 'garafolo-odell-beckham-starting-to-get-frustrated-with-giants-offense-265158']"
https://www.nfl.com/videos/indianapolis-colts-wide-receiver-t-y-hilton-is-not-expected-to-play-due-t-265154,"['', 'videos', 'indianapolis-colts-wide-receiver-t-y-hilton-is-not-expected-to-play-due-t-265154']"
https://www.nfl.com/videos/is-defense-a-fatal-flaw-for-the-kansas-city-chiefs-this-season-265151,"['', 'videos', 'is-defense-a-fatal-flaw-for-the-kansas-city-chiefs-this-season-265151']"
https://www.nfl.com/videos/next-gen-stats-top-10-longest-throws-of-the-season-by-air-yards-265149,"['', 'videos', 'next-gen-stats-top-10-longest-throws-of-the-season-by-air-yards-265149']"
https://www.nfl.com/videos/7-things-that-made-week-4-of-the-2018-nfl-season-awesome-265141,"['', 'videos', '7-things-that-made-week-4-of-the-2018-nfl-season-awesome-265141']"
https://www.nfl.com/videos/rookie-qb-performances-through-week-4-baldy-s-breakdowns-265138,"['', 'videos', 'rookie-qb-performances-through-week-4-baldy-s-breakdowns-265138']"
https://www.nfl.com/videos/top-15-fantasy-plays-week-4-of-2018-265125,"['', 'videos', 'top-15-fantasy-plays-week-4-of-2018-265125']"
https://www.nfl.com/videos/elliot-harrison-s-week-5-power-rankings-265111,"['', 'videos', 'elliot-harrison-s-week-5-power-rankings-265111']"
https://www.nfl.com/videos/colts-vs-patriots-madden-19-simulation-week-5-preview-265109,"['', 'videos', 'colts-vs-patriots-madden-19-simulation-week-5-preview-265109']"
https://www.nfl.com/videos/this-day-in-history-first-ever-regular-season-game-played-outside-u-s-265108,"['', 'videos', 'this-day-in-history-first-ever-regular-season-game-played-outside-u-s-265108']"
https://www.nfl.com/videos/tomlin-i-still-haven-t-talked-with-le-veon-bell-265094,"['', 'videos', 'tomlin-i-still-haven-t-talked-with-le-veon-bell-265094']"
https://www.nfl.com/videos/best-sound-bites-from-week-4-of-the-2018-nfl-season-265093,"['', 'videos', 'best-sound-bites-from-week-4-of-the-2018-nfl-season-265093']"
https://www.nfl.com/videos/green-bay-packers-head-coach-mike-mccarthy-praises-defense-after-win-over-265090,"['', 'videos', 'green-bay-packers-head-coach-mike-mccarthy-praises-defense-after-win-over-265090']"
https://www.nfl.com/videos/antonio-brown-s-story-nfl-films-presents-265081,"['', 'videos', 'antonio-brown-s-story-nfl-films-presents-265081']"
https://www.nfl.com/videos/austin-carr-lends-a-helping-hand-nfl-films-presents-265079,"['', 'videos', 'austin-carr-lends-a-helping-hand-nfl-films-presents-265079']"
https://www.nfl.com/videos/pittsburgh-steelers-wide-receiver-antonio-brown-teaches-the-art-of-the-to-265077,"['', 'videos', 'pittsburgh-steelers-wide-receiver-antonio-brown-teaches-the-art-of-the-to-265077']"
https://www.nfl.com/videos/mike-garafolo-i-m-sticking-with-philadelphia-eagles-to-win-nfc-east-265068,"['', 'videos', 'mike-garafolo-i-m-sticking-with-philadelphia-eagles-to-win-nfc-east-265068']"
https://www.nfl.com/videos/mike-garafolo-chicago-bears-won-t-win-nfc-north-but-will-be-in-playoff-ra-265067,"['', 'videos', 'mike-garafolo-chicago-bears-won-t-win-nfc-north-but-will-be-in-playoff-ra-265067']"
https://www.nfl.com/videos/mike-garafolo-pittsburgh-steelers-running-back-le-veon-bell-is-sending-a--265066,"['', 'videos', 'mike-garafolo-pittsburgh-steelers-running-back-le-veon-bell-is-sending-a--265066']"
https://www.nfl.com/videos/what-impact-will-new-england-patriots-wide-receiver-julian-edelman-s-retu-265065,"['', 'videos', 'what-impact-will-new-england-patriots-wide-receiver-julian-edelman-s-retu-265065']"
https://www.nfl.com/videos/who-was-more-responsible-for-denver-broncos-loss-offense-or-defense-265062,"['', 'videos', 'who-was-more-responsible-for-denver-broncos-loss-offense-or-defense-265062']"
https://www.nfl.com/videos/what-did-we-learn-about-kansas-city-chiefs-quarterback-patrick-mahomes-mo-265061,"['', 'videos', 'what-did-we-learn-about-kansas-city-chiefs-quarterback-patrick-mahomes-mo-265061']"
https://www.nfl.com/videos/kay-adams-week-5-fantasy-waiver-wire-targets-265055,"['', 'videos', 'kay-adams-week-5-fantasy-waiver-wire-targets-265055']"
https://www.nfl.com/videos/mike-giardi-new-england-patriots-safety-devin-mccourty-insists-patriots-d-265054,"['', 'videos', 'mike-giardi-new-england-patriots-safety-devin-mccourty-insists-patriots-d-265054']"
https://www.nfl.com/videos/randy-moss-indianapolis-colts-quarterback-andrew-luck-has-been-playing-li-265053,"['', 'videos', 'randy-moss-indianapolis-colts-quarterback-andrew-luck-has-been-playing-li-265053']"
https://www.nfl.com/videos/which-nfc-team-is-the-most-concerning-after-four-weeks-265050,"['', 'videos', 'which-nfc-team-is-the-most-concerning-after-four-weeks-265050']"
