URLs,Subdirectories
https://www.nfl.com/videos/kay-adams-gives-super-wild-card-weekend-game-ball-to-mother-of-jason-and-travis-,"['', 'videos', 'kay-adams-gives-super-wild-card-weekend-game-ball-to-mother-of-jason-and-travis-']"
https://www.nfl.com/videos/peter-schrager-eric-weddle-is-going-to-play-significant-snaps-vs-cards-in-wild-c,"['', 'videos', 'peter-schrager-eric-weddle-is-going-to-play-significant-snaps-vs-cards-in-wild-c']"
https://www.nfl.com/videos/rapoport-j-j-watt-expected-to-play-in-super-wild-card-game-vs-rams,"['', 'videos', 'rapoport-j-j-watt-expected-to-play-in-super-wild-card-game-vs-rams']"
https://www.nfl.com/videos/gmfb-reacts-to-afc-divisional-playoff-matchups,"['', 'videos', 'gmfb-reacts-to-afc-divisional-playoff-matchups']"
https://www.nfl.com/videos/did-buccaneers-make-statement-in-wild-card-win-vs-eagles-gmfb-weighs-in,"['', 'videos', 'did-buccaneers-make-statement-in-wild-card-win-vs-eagles-gmfb-weighs-in']"
https://www.nfl.com/videos/what-moment-ruled-super-wild-card-weekend-gmfb,"['', 'videos', 'what-moment-ruled-super-wild-card-weekend-gmfb']"
https://www.nfl.com/videos/gmfb-looks-forward-to-49ers-packers-divisional-round-game,"['', 'videos', 'gmfb-looks-forward-to-49ers-packers-divisional-round-game']"
https://www.nfl.com/videos/how-impressed-were-you-with-joe-burrow-vs-raiders-gmfb-weighs-in,"['', 'videos', 'how-impressed-were-you-with-joe-burrow-vs-raiders-gmfb-weighs-in']"
https://www.nfl.com/videos/gmfb-react-to-outcome-of-49ers-cowboys-wild-card-game,"['', 'videos', 'gmfb-react-to-outcome-of-49ers-cowboys-wild-card-game']"
https://www.nfl.com/videos/nick-sirianni-reflects-on-2021-season,"['', 'videos', 'nick-sirianni-reflects-on-2021-season']"
https://www.nfl.com/videos/shaquil-barrett-breaks-down-his-one-handed-interception-vs-jalen-hurts,"['', 'videos', 'shaquil-barrett-breaks-down-his-one-handed-interception-vs-jalen-hurts']"
https://www.nfl.com/videos/takeaways-from-chiefs-win-over-steelers-in-super-wild-card-weekend-gmfb,"['', 'videos', 'takeaways-from-chiefs-win-over-steelers-in-super-wild-card-weekend-gmfb']"
https://www.nfl.com/videos/chiefs-top-plays-vs-steelers-super-wild-card-weekend,"['', 'videos', 'chiefs-top-plays-vs-steelers-super-wild-card-weekend']"
https://www.nfl.com/videos/steelers-vs-chiefs-highlights-super-wild-card-weekend,"['', 'videos', 'steelers-vs-chiefs-highlights-super-wild-card-weekend']"
https://www.nfl.com/videos/pittsburgh-steelers-vs-kansas-city-chiefs-highlights-2021-playoffs-wildcard-1,"['', 'videos', 'pittsburgh-steelers-vs-kansas-city-chiefs-highlights-2021-playoffs-wildcard-1']"
https://www.nfl.com/videos/ben-roethlisberger-reflects-on-steelers-2021-season,"['', 'videos', 'ben-roethlisberger-reflects-on-steelers-2021-season']"
https://www.nfl.com/videos/jerry-jones-discusses-cowboys-disappointing-loss-to-49ers,"['', 'videos', 'jerry-jones-discusses-cowboys-disappointing-loss-to-49ers']"
https://www.nfl.com/videos/tom-brady-reacts-to-bucs-super-wild-card-win-over-eagles,"['', 'videos', 'tom-brady-reacts-to-bucs-super-wild-card-win-over-eagles']"
https://www.nfl.com/videos/t-j-watt-s-top-plays-2021-season,"['', 'videos', 't-j-watt-s-top-plays-2021-season']"
https://www.nfl.com/videos/patrick-mahomes-previews-bills-chiefs-divisional-round-matchup,"['', 'videos', 'patrick-mahomes-previews-bills-chiefs-divisional-round-matchup']"
https://www.nfl.com/videos/ben-roethlisberger-s-best-plays-from-2-td-game-super-wild-card-weekend,"['', 'videos', 'ben-roethlisberger-s-best-plays-from-2-td-game-super-wild-card-weekend']"
https://www.nfl.com/videos/patrick-mahomes-best-throws-from-5-td-game-super-wild-card-weekend,"['', 'videos', 'patrick-mahomes-best-throws-from-5-td-game-super-wild-card-weekend']"
https://www.nfl.com/videos/mike-mccarthy-discusses-final-moments-from-49ers-cowboys-game,"['', 'videos', 'mike-mccarthy-discusses-final-moments-from-49ers-cowboys-game']"
https://www.nfl.com/videos/travis-kelce-s-best-plays-from-108-yard-super-wild-card-weekend,"['', 'videos', 'travis-kelce-s-best-plays-from-108-yard-super-wild-card-weekend']"
https://www.nfl.com/videos/steelers-top-plays-vs-chiefs-super-wild-card-weekend,"['', 'videos', 'steelers-top-plays-vs-chiefs-super-wild-card-weekend']"
https://www.nfl.com/videos/jimmy-garoppolo-reacts-to-49ers-thrilling-win,"['', 'videos', 'jimmy-garoppolo-reacts-to-49ers-thrilling-win']"
https://www.nfl.com/videos/micah-parsons-top-plays-2021-season,"['', 'videos', 'micah-parsons-top-plays-2021-season']"
https://www.nfl.com/videos/dak-prescott-breaks-down-final-play-in-loss-vs-49ers,"['', 'videos', 'dak-prescott-breaks-down-final-play-in-loss-vs-49ers']"
https://www.nfl.com/videos/najee-harris-top-plays-2021-season,"['', 'videos', 'najee-harris-top-plays-2021-season']"
https://www.nfl.com/videos/see-the-dates-times-and-broadcast-information-for-all-four-divisional-round-game,"['', 'videos', 'see-the-dates-times-and-broadcast-information-for-all-four-divisional-round-game']"
https://www.nfl.com/videos/can-t-miss-play-james-washington-highpoints-big-ben-s-jump-ball-for-toe-tap-td,"['', 'videos', 'can-t-miss-play-james-washington-highpoints-big-ben-s-jump-ball-for-toe-tap-td']"
https://www.nfl.com/videos/derrek-tuszka-raids-chiefs-backfield-for-4-yard-tfl,"['', 'videos', 'derrek-tuszka-raids-chiefs-backfield-for-4-yard-tfl']"
https://www.nfl.com/videos/chiefs-keep-up-magic-act-with-kelce-s-trick-play-passing-td-to-pringle,"['', 'videos', 'chiefs-keep-up-magic-act-with-kelce-s-trick-play-passing-td-to-pringle']"
https://www.nfl.com/videos/mecole-hardman-revs-engine-for-speedy-41-yard-catch-and-run,"['', 'videos', 'mecole-hardman-revs-engine-for-speedy-41-yard-catch-and-run']"
https://www.nfl.com/videos/roethlisberger-connects-with-diontae-johnson-for-13-yard-td,"['', 'videos', 'roethlisberger-connects-with-diontae-johnson-for-13-yard-td']"
https://www.nfl.com/videos/najee-harris-loses-first-career-fumble-after-392-touches,"['', 'videos', 'najee-harris-loses-first-career-fumble-after-392-touches']"
https://www.nfl.com/videos/i-ve-got-five-on-it-mahomes-dots-hill-for-31-yards-for-td-no-5,"['', 'videos', 'i-ve-got-five-on-it-mahomes-dots-hill-for-31-yards-for-td-no-5']"
https://www.nfl.com/videos/big-man-td-alert-6-foot-4-320-pound-allegretti-snags-mahomes-fifth-td,"['', 'videos', 'big-man-td-alert-6-foot-4-320-pound-allegretti-snags-mahomes-fifth-td']"
https://www.nfl.com/videos/demarcus-robinson-shows-quick-burst-on-29-yard-catch-and-run,"['', 'videos', 'demarcus-robinson-shows-quick-burst-on-29-yard-catch-and-run']"
https://www.nfl.com/videos/chiefs-ol-escorts-mckinnon-23-yards-on-screen-pass,"['', 'videos', 'chiefs-ol-escorts-mckinnon-23-yards-on-screen-pass']"
https://www.nfl.com/videos/mahomes-launches-an-absolute-dime-on-the-run-for-27-yards,"['', 'videos', 'mahomes-launches-an-absolute-dime-on-the-run-for-27-yards']"
https://www.nfl.com/videos/alex-highsmith-speeds-off-the-edge-for-sack-on-mahomes,"['', 'videos', 'alex-highsmith-speeds-off-the-edge-for-sack-on-mahomes']"
https://www.nfl.com/videos/kelce-teaches-steelers-how-to-dougie-on-48-yard-td-celebration,"['', 'videos', 'kelce-teaches-steelers-how-to-dougie-on-48-yard-td-celebration']"
https://www.nfl.com/videos/jerick-mckinnon-looks-like-peak-le-veon-bell-patiently-jumpcutting-for-13-yards,"['', 'videos', 'jerick-mckinnon-looks-like-peak-le-veon-bell-patiently-jumpcutting-for-13-yards']"
https://www.nfl.com/videos/mahomes-pump-fake-creates-12-yard-teardrop-td-to-pringle,"['', 'videos', 'mahomes-pump-fake-creates-12-yard-teardrop-td-to-pringle']"
https://www.nfl.com/videos/travis-kelce-s-pair-of-stiff-arms-propel-31-yard-catch-and-run,"['', 'videos', 'travis-kelce-s-pair-of-stiff-arms-propel-31-yard-catch-and-run']"
https://www.nfl.com/videos/dak-prescott-s-best-plays-from-2-td-game-super-wild-card-weekend,"['', 'videos', 'dak-prescott-s-best-plays-from-2-td-game-super-wild-card-weekend']"
https://www.nfl.com/videos/trevon-diggs-top-plays-2021-season,"['', 'videos', 'trevon-diggs-top-plays-2021-season']"
https://www.nfl.com/videos/mahomes-strikes-back-with-underhand-flip-td-to-mckinnon,"['', 'videos', 'mahomes-strikes-back-with-underhand-flip-td-to-mckinnon']"
https://www.nfl.com/videos/patrick-mahomes-dashes-to-open-grass-on-23-yard-scramble,"['', 'videos', 'patrick-mahomes-dashes-to-open-grass-on-23-yard-scramble']"
https://www.nfl.com/videos/mahomes-links-up-with-tyreek-hill-for-20-yard-catch-and-run,"['', 'videos', 'mahomes-links-up-with-tyreek-hill-for-20-yard-catch-and-run']"
https://www.nfl.com/videos/can-t-miss-play-steelers-spoil-chiefs-trick-play-on-t-j-watt-s-scoop-and-score-t,"['', 'videos', 'can-t-miss-play-steelers-spoil-chiefs-trick-play-on-t-j-watt-s-scoop-and-score-t']"
https://www.nfl.com/videos/san-francisco-49ers-vs-dallas-cowboys-super-wild-card-weekend-highlights,"['', 'videos', 'san-francisco-49ers-vs-dallas-cowboys-super-wild-card-weekend-highlights']"
https://www.nfl.com/videos/cowboys-top-plays-vs-49ers-super-wild-card-weekend,"['', 'videos', 'cowboys-top-plays-vs-49ers-super-wild-card-weekend']"
