URLs,Subdirectories
https://www.nfl.com/videos/burrow-buys-time-for-scrambling-31-yard-td-strike-to-uzomah,"['', 'videos', 'burrow-buys-time-for-scrambling-31-yard-td-strike-to-uzomah']"
https://www.nfl.com/videos/james-robinson-runs-over-vonn-bell-on-his-way-in-for-second-td,"['', 'videos', 'james-robinson-runs-over-vonn-bell-on-his-way-in-for-second-td']"
https://www.nfl.com/videos/joe-mixon-mashes-through-jags-for-physical-goal-line-td,"['', 'videos', 'joe-mixon-mashes-through-jags-for-physical-goal-line-td']"
https://www.nfl.com/videos/comparing-buccaneers-and-patriots-rosters-move-the-sticks,"['', 'videos', 'comparing-buccaneers-and-patriots-rosters-move-the-sticks']"
https://www.nfl.com/videos/wingard-won-t-let-mixon-s-ambitious-hurdle-go-as-planned,"['', 'videos', 'wingard-won-t-let-mixon-s-ambitious-hurdle-go-as-planned']"
https://www.nfl.com/videos/uzomah-s-sweet-cutback-turns-burrow-s-off-platform-flick-into-22-yard-td,"['', 'videos', 'uzomah-s-sweet-cutback-turns-burrow-s-off-platform-flick-into-22-yard-td']"
https://www.nfl.com/videos/joe-burrow-goes-downtown-to-ja-marr-chase-with-perfect-44-yard-dime,"['', 'videos', 'joe-burrow-goes-downtown-to-ja-marr-chase-with-perfect-44-yard-dime']"
https://www.nfl.com/videos/bengals-crunch-lawrence-s-fourth-down-run-at-goal-line-for-turnover-on-downs,"['', 'videos', 'bengals-crunch-lawrence-s-fourth-down-run-at-goal-line-for-turnover-on-downs']"
https://www.nfl.com/videos/d-j-chark-is-carted-off-field-with-leg-injury,"['', 'videos', 'd-j-chark-is-carted-off-field-with-leg-injury']"
https://www.nfl.com/videos/can-t-miss-play-shenault-jr-corrals-twisting-50-yard-improv-strike-from-lawrence,"['', 'videos', 'can-t-miss-play-shenault-jr-corrals-twisting-50-yard-improv-strike-from-lawrence']"
https://www.nfl.com/videos/james-robinson-bursts-into-the-secondary-for-20-yards,"['', 'videos', 'james-robinson-bursts-into-the-secondary-for-20-yards']"
https://www.nfl.com/videos/trevor-lawrence-shows-cat-like-quickness-on-elusive-read-option-td,"['', 'videos', 'trevor-lawrence-shows-cat-like-quickness-on-elusive-read-option-td']"
https://www.nfl.com/videos/micd-up-week-3-courtland-sutton-week-3,"['', 'videos', 'micd-up-week-3-courtland-sutton-week-3']"
https://www.nfl.com/videos/james-robinson-cuts-on-a-dime-for-shifty-td-between-the-tackles,"['', 'videos', 'james-robinson-cuts-on-a-dime-for-shifty-td-between-the-tackles']"
https://www.nfl.com/videos/dan-arnold-s-first-catch-with-jags-goes-for-a-first-down,"['', 'videos', 'dan-arnold-s-first-catch-with-jags-goes-for-a-first-down']"
https://www.nfl.com/videos/micd-up-week-3-kareem-hunt-week-3,"['', 'videos', 'micd-up-week-3-kareem-hunt-week-3']"
https://www.nfl.com/videos/bengals-ol-gives-burrow-clean-pocket-to-hit-toe-tapping-chase-on-third-down,"['', 'videos', 'bengals-ol-gives-burrow-clean-pocket-to-hit-toe-tapping-chase-on-third-down']"
https://www.nfl.com/videos/burrow-hits-boyd-on-the-move-for-explosive-33-yard-catch-and-run,"['', 'videos', 'burrow-hits-boyd-on-the-move-for-explosive-33-yard-catch-and-run']"
