URLs,Subdirectories
https://www.nfl.com/news/robey-coleman-on-tom-brady-age-has-taken-a-toll-0ap3000001013943,"['', 'news', 'robey-coleman-on-tom-brady-age-has-taken-a-toll-0ap3000001013943']"
https://www.nfl.com/news/super-bowl-patriots-rams-renew-age-old-boston-vs-l-a-rivalry-0ap3000001013585,"['', 'news', 'super-bowl-patriots-rams-renew-age-old-boston-vs-l-a-rivalry-0ap3000001013585']"
https://www.nfl.com/news/super-bowl-liii-ten-numbers-that-matter-most-in-patriots-rams-0ap3000001013911,"['', 'news', 'super-bowl-liii-ten-numbers-that-matter-most-in-patriots-rams-0ap3000001013911']"
https://www.nfl.com/news/ranking-all-52-super-bowl-games-patriots-played-in-5-of-top-10-0ap3000000764806,"['', 'news', 'ranking-all-52-super-bowl-games-patriots-played-in-5-of-top-10-0ap3000000764806']"
https://www.nfl.com/news/les-snead-s-bold-approach-lifted-rams-from-cellar-to-super-bowl-0ap3000001013862,"['', 'news', 'les-snead-s-bold-approach-lifted-rams-from-cellar-to-super-bowl-0ap3000001013862']"
https://www.nfl.com/news/rams-arrive-in-atlanta-ahead-of-super-bowl-liii-0ap3000001013831,"['', 'news', 'rams-arrive-in-atlanta-ahead-of-super-bowl-liii-0ap3000001013831']"
https://www.nfl.com/news/what-we-learned-from-the-2019-pro-bowl-0ap3000001013786,"['', 'news', 'what-we-learned-from-the-2019-pro-bowl-0ap3000001013786']"
https://www.nfl.com/news/smith-schuster-suffers-knee-contusion-in-pro-bowl-0ap3000001013721,"['', 'news', 'smith-schuster-suffers-knee-contusion-in-pro-bowl-0ap3000001013721']"
https://www.nfl.com/news/patriots-land-in-atlanta-ahead-of-super-bowl-liii-0ap3000001013722,"['', 'news', 'patriots-land-in-atlanta-ahead-of-super-bowl-liii-0ap3000001013722']"
https://www.nfl.com/news/tom-brady-on-chance-of-retiring-after-sb-liii-zero-0ap3000001013712,"['', 'news', 'tom-brady-on-chance-of-retiring-after-sb-liii-zero-0ap3000001013712']"
https://www.nfl.com/news/how-do-you-beat-patriots-rams-these-guys-know-0ap3000001013578,"['', 'news', 'how-do-you-beat-patriots-rams-these-guys-know-0ap3000001013578']"
https://www.nfl.com/news/antonio-brown-hasn-t-closed-door-on-return-to-steelers-0ap3000001013652,"['', 'news', 'antonio-brown-hasn-t-closed-door-on-return-to-steelers-0ap3000001013652']"
https://www.nfl.com/news/vikings-anthony-barr-on-fa-my-possibilities-are-open-0ap3000001013608,"['', 'news', 'vikings-anthony-barr-on-fa-my-possibilities-are-open-0ap3000001013608']"
https://www.nfl.com/news/daniel-jones-ryan-finley-among-five-stars-from-senior-bowl-0ap3000001013599,"['', 'news', 'daniel-jones-ryan-finley-among-five-stars-from-senior-bowl-0ap3000001013599']"
https://www.nfl.com/news/daniel-jones-claims-mvp-as-north-wins-senior-bowl-0ap3000001013589,"['', 'news', 'daniel-jones-claims-mvp-as-north-wins-senior-bowl-0ap3000001013589']"
https://www.nfl.com/news/chris-long-ponders-retirement-returning-to-eagles-0ap3000001013564,"['', 'news', 'chris-long-ponders-retirement-returning-to-eagles-0ap3000001013564']"
https://www.nfl.com/news/ten-observations-from-the-2018-fantasy-football-season-0ap3000001013517,"['', 'news', 'ten-observations-from-the-2018-fantasy-football-season-0ap3000001013517']"
https://www.nfl.com/news/lions-lb-trevor-bates-arrested-facing-three-charges-0ap3000001013536,"['', 'news', 'lions-lb-trevor-bates-arrested-facing-three-charges-0ap3000001013536']"
https://www.nfl.com/news/mack-less-raiders-looking-for-rush-at-senior-bowl-0ap3000001013531,"['', 'news', 'mack-less-raiders-looking-for-rush-at-senior-bowl-0ap3000001013531']"
https://www.nfl.com/news/bears-ot-bobby-massie-agree-on-four-year-deal-0ap3000001013524,"['', 'news', 'bears-ot-bobby-massie-agree-on-four-year-deal-0ap3000001013524']"
https://www.nfl.com/news/last-lambeau-packer-dan-orlich-passes-away-at-94-0ap3000001013520,"['', 'news', 'last-lambeau-packer-dan-orlich-passes-away-at-94-0ap3000001013520']"
https://www.nfl.com/news/rams-rb-todd-gurley-maintains-his-knee-is-not-injured-0ap3000001013516,"['', 'news', 'rams-rb-todd-gurley-maintains-his-knee-is-not-injured-0ap3000001013516']"
https://www.nfl.com/news/t-o-on-a-b-best-for-him-to-part-ways-with-steelers-0ap3000001013491,"['', 'news', 't-o-on-a-b-best-for-him-to-part-ways-with-steelers-0ap3000001013491']"
https://www.nfl.com/news/saquon-barkley-looks-to-leave-fewer-big-plays-on-field-0ap3000001013494,"['', 'news', 'saquon-barkley-looks-to-leave-fewer-big-plays-on-field-0ap3000001013494']"
https://www.nfl.com/news/bears-sign-k-redford-jones-to-compete-with-parkey-0ap3000001013489,"['', 'news', 'bears-sign-k-redford-jones-to-compete-with-parkey-0ap3000001013489']"
https://www.nfl.com/news/super-bowl-playoff-challenge-fantasy-ranks-0ap3000001013465,"['', 'news', 'super-bowl-playoff-challenge-fantasy-ranks-0ap3000001013465']"
https://www.nfl.com/news/pro-bowl-tests-out-new-innovations-including-oakley-tinted-shie-0ap3000001013462,"['', 'news', 'pro-bowl-tests-out-new-innovations-including-oakley-tinted-shie-0ap3000001013462']"
https://www.nfl.com/news/new-england-patriots-then-and-now-whose-legacies-are-better-0ap3000001013457,"['', 'news', 'new-england-patriots-then-and-now-whose-legacies-are-better-0ap3000001013457']"
https://www.nfl.com/playerhealthandsafety/equipment-and-innovation/1st-and-future/finalists-judges-fourth-annual-1st-future-super-bowl-presented-arrow-electronics,"['', 'playerhealthandsafety', 'equipment-and-innovation', '1st-and-future', 'finalists-judges-fourth-annual-1st-future-super-bowl-presented-arrow-electronics']"
https://www.nfl.com/news/adam-vinatieri-headed-back-to-indy-on-1-year-deal-0ap3000001013422,"['', 'news', 'adam-vinatieri-headed-back-to-indy-on-1-year-deal-0ap3000001013422']"
https://www.nfl.com/news/andrea-kremer-hannah-storm-will-return-to-tnf-0ap3000001013421,"['', 'news', 'andrea-kremer-hannah-storm-will-return-to-tnf-0ap3000001013421']"
https://www.nfl.com/news/bears-working-out-kickers-nick-folk-blair-walsh-0ap3000001013405,"['', 'news', 'bears-working-out-kickers-nick-folk-blair-walsh-0ap3000001013405']"
https://www.nfl.com/news/mitchell-trubisky-throws-support-behind-cody-parkey-0ap3000001013395,"['', 'news', 'mitchell-trubisky-throws-support-behind-cody-parkey-0ap3000001013395']"
https://www.nfl.com/news/cam-newton-s-surgery-highlights-need-for-backup-qb-0ap3000001013393,"['', 'news', 'cam-newton-s-surgery-highlights-need-for-backup-qb-0ap3000001013393']"
https://www.nfl.com/news/ddfp-sb-liii-red-challenge-flag-picks-0ap3000001013392,"['', 'news', 'ddfp-sb-liii-red-challenge-flag-picks-0ap3000001013392']"
https://www.nfl.com/news/nfc-steals-pro-bowl-skills-showdown-with-comeback-0ap3000001013353,"['', 'news', 'nfc-steals-pro-bowl-skills-showdown-with-comeback-0ap3000001013353']"
https://www.nfl.com/news/senior-bowl-notebook-day-3-deebo-samuel-caps-off-great-week-0ap3000001013281,"['', 'news', 'senior-bowl-notebook-day-3-deebo-samuel-caps-off-great-week-0ap3000001013281']"
https://www.nfl.com/news/brandin-cooks-purposely-dropped-pass-before-gw-fg-0ap3000001013256,"['', 'news', 'brandin-cooks-purposely-dropped-pass-before-gw-fg-0ap3000001013256']"
https://www.nfl.com/news/chiefs-hire-steve-spagnuolo-as-defensive-coordinator-0ap3000001013167,"['', 'news', 'chiefs-hire-steve-spagnuolo-as-defensive-coordinator-0ap3000001013167']"
https://www.nfl.com/news/jarvis-landry-happy-browns-hired-in-house-kitchens-0ap3000001013134,"['', 'news', 'jarvis-landry-happy-browns-hired-in-house-kitchens-0ap3000001013134']"
https://www.nfl.com/news/ravens-keep-john-harbaugh-on-new-four-year-contract-0ap3000001013131,"['', 'news', 'ravens-keep-john-harbaugh-on-new-four-year-contract-0ap3000001013131']"
https://www.nfl.com/news/jaguars-undecided-on-austin-seferian-jenkins-future-0ap3000001013127,"['', 'news', 'jaguars-undecided-on-austin-seferian-jenkins-future-0ap3000001013127']"
https://www.nfl.com/news/panthers-cam-newton-undergoes-shoulder-surgery-0ap3000001013126,"['', 'news', 'panthers-cam-newton-undergoes-shoulder-surgery-0ap3000001013126']"
https://www.nfl.com/news/mike-evans-excited-to-work-with-bucs-bruce-arians-0ap3000001013108,"['', 'news', 'mike-evans-excited-to-work-with-bucs-bruce-arians-0ap3000001013108']"
https://www.nfl.com/news/dee-ford-on-franchise-tag-if-it-happens-it-happens-0ap3000001013088,"['', 'news', 'dee-ford-on-franchise-tag-if-it-happens-it-happens-0ap3000001013088']"
https://www.nfl.com/playerhealthandsafety/health-and-wellness/injury-data/transcript-of-2018-injury-data-results,"['', 'playerhealthandsafety', 'health-and-wellness', 'injury-data', 'transcript-of-2018-injury-data-results']"
https://www.nfl.com/news/nfl-sees-significant-drop-in-concussions-during-2018-season-0ap3000001013041,"['', 'news', 'nfl-sees-significant-drop-in-concussions-during-2018-season-0ap3000001013041']"
https://www.nfl.com/news/tony-romo-set-to-follow-dazzling-afc-title-with-first-super-bow-0ap3000001013044,"['', 'news', 'tony-romo-set-to-follow-dazzling-afc-title-with-first-super-bow-0ap3000001013044']"
https://www.nfl.com/news/bill-belichick-praises-explosive-rams-specialists-0ap3000001013043,"['', 'news', 'bill-belichick-praises-explosive-rams-specialists-0ap3000001013043']"
https://www.nfl.com/news/nick-foles-next-nfl-team-five-potential-landing-spots-0ap3000001013025,"['', 'news', 'nick-foles-next-nfl-team-five-potential-landing-spots-0ap3000001013025']"
https://www.nfl.com/news/art-rooney-seems-to-soften-stance-on-antonio-brown-0ap3000001013008,"['', 'news', 'art-rooney-seems-to-soften-stance-on-antonio-brown-0ap3000001013008']"
https://www.nfl.com/news/jacoby-brissett-i-want-to-be-a-starter-in-this-league-0ap3000001013007,"['', 'news', 'jacoby-brissett-i-want-to-be-a-starter-in-this-league-0ap3000001013007']"
https://www.nfl.com/news/weddle-willing-to-continue-career-if-ravens-move-on-0ap3000001013006,"['', 'news', 'weddle-willing-to-continue-career-if-ravens-move-on-0ap3000001013006']"
https://www.nfl.com/news/rooney-steelers-started-contract-talks-with-big-ben-0ap3000001013004,"['', 'news', 'rooney-steelers-started-contract-talks-with-big-ben-0ap3000001013004']"
https://www.nfl.com/news/senior-bowl-notebook-day-2-shades-of-darius-leonard-in-lb-0ap3000001012985,"['', 'news', 'senior-bowl-notebook-day-2-shades-of-darius-leonard-in-lb-0ap3000001012985']"
https://www.nfl.com/news/pouncey-juju-would-welcome-brown-back-to-steelers-0ap3000001012974,"['', 'news', 'pouncey-juju-would-welcome-brown-back-to-steelers-0ap3000001012974']"
https://www.nfl.com/news/niners-hopeful-jimmy-garoppolo-takes-part-in-otas-0ap3000001012953,"['', 'news', 'niners-hopeful-jimmy-garoppolo-takes-part-in-otas-0ap3000001012953']"
https://www.nfl.com/news/baker-mayfield-saquon-barkley-lead-2018-nfl-all-rookie-team-0ap3000001012939,"['', 'news', 'baker-mayfield-saquon-barkley-lead-2018-nfl-all-rookie-team-0ap3000001012939']"
https://www.nfl.com/news/jets-hire-dowell-loggains-as-offensive-coordinator-0ap3000001012929,"['', 'news', 'jets-hire-dowell-loggains-as-offensive-coordinator-0ap3000001012929']"
https://www.nfl.com/news/jones-responds-to-cole-beasley-s-wr-target-claim-0ap3000001012883,"['', 'news', 'jones-responds-to-cole-beasley-s-wr-target-claim-0ap3000001012883']"
https://www.nfl.com/news/eric-fisher-hopefully-chiefs-complete-it-next-year-0ap3000001012855,"['', 'news', 'eric-fisher-hopefully-chiefs-complete-it-next-year-0ap3000001012855']"
https://www.nfl.com/news/international-star-efe-obada-re-signs-with-panthers-0ap3000001012850,"['', 'news', 'international-star-efe-obada-re-signs-with-panthers-0ap3000001012850']"
https://www.nfl.com/news/unsung-heroes-in-the-nfc-adrian-peterson-frank-clark-thrived-0ap3000001012823,"['', 'news', 'unsung-heroes-in-the-nfc-adrian-peterson-frank-clark-thrived-0ap3000001012823']"
https://www.nfl.com/news/demarcus-lawrence-aims-to-be-in-dallas-long-term-0ap3000001012808,"['', 'news', 'demarcus-lawrence-aims-to-be-in-dallas-long-term-0ap3000001012808']"
https://www.nfl.com/news/saints-cb-p-j-williams-arrested-on-dwi-charge-0ap3000001012767,"['', 'news', 'saints-cb-p-j-williams-arrested-on-dwi-charge-0ap3000001012767']"
https://www.nfl.com/news/boys-comfortable-giving-demarcus-lawrence-new-deal-0ap3000001012758,"['', 'news', 'boys-comfortable-giving-demarcus-lawrence-new-deal-0ap3000001012758']"
https://www.nfl.com/news/cardinals-re-sign-larry-fitzgerald-to-one-year-contract-0ap3000001012755,"['', 'news', 'cardinals-re-sign-larry-fitzgerald-to-one-year-contract-0ap3000001012755']"
https://www.nfl.com/news/bills-gm-beane-glad-he-s-not-searching-for-qb-this-year-0ap3000001012753,"['', 'news', 'bills-gm-beane-glad-he-s-not-searching-for-qb-this-year-0ap3000001012753']"
https://www.nfl.com/news/james-conner-never-felt-pressure-replacing-rb-bell-0ap3000001012751,"['', 'news', 'james-conner-never-felt-pressure-replacing-rb-bell-0ap3000001012751']"
https://www.nfl.com/news/delanie-walker-arthur-smith-a-great-hire-as-titans-oc-0ap3000001012749,"['', 'news', 'delanie-walker-arthur-smith-a-great-hire-as-titans-oc-0ap3000001012749']"
https://www.nfl.com/news/rams-whitworth-on-no-call-vs-saints-it-s-an-excuse-0ap3000001012747,"['', 'news', 'rams-whitworth-on-no-call-vs-saints-it-s-an-excuse-0ap3000001012747']"
https://www.nfl.com/news/cole-beasley-cowboys-front-office-pushes-wr-targets-0ap3000001012733,"['', 'news', 'cole-beasley-cowboys-front-office-pushes-wr-targets-0ap3000001012733']"
https://www.nfl.com/news/senior-bowl-notebook-day-1-montez-sweat-rising-into-top-10-0ap3000001012729,"['', 'news', 'senior-bowl-notebook-day-1-montez-sweat-rising-into-top-10-0ap3000001012729']"
https://www.nfl.com/news/redskins-don-t-expect-suspension-for-reuben-foster-0ap3000001012703,"['', 'news', 'redskins-don-t-expect-suspension-for-reuben-foster-0ap3000001012703']"
https://www.nfl.com/news/john-elway-stephen-jones-wary-of-replay-changes-0ap3000001012715,"['', 'news', 'john-elway-stephen-jones-wary-of-replay-changes-0ap3000001012715']"
https://www.nfl.com/news/2019-pro-bowl-skills-showdown-rosters-released-0ap3000001012698,"['', 'news', '2019-pro-bowl-skills-showdown-rosters-released-0ap3000001012698']"
https://www.nfl.com/news/redskins-optimistic-qb-alex-smith-will-play-again-0ap3000001012695,"['', 'news', 'redskins-optimistic-qb-alex-smith-will-play-again-0ap3000001012695']"
https://www.nfl.com/news/ddfp-championship-sunday-recap-0ap3000001012679,"['', 'news', 'ddfp-championship-sunday-recap-0ap3000001012679']"
https://www.nfl.com/news/nfl-looking-into-report-of-laser-use-at-tom-brady-0ap3000001012670,"['', 'news', 'nfl-looking-into-report-of-laser-use-at-tom-brady-0ap3000001012670']"
https://www.nfl.com/news/demarcus-ware-on-vic-fangio-he-s-a-mastermind-0ap3000001012669,"['', 'news', 'demarcus-ware-on-vic-fangio-he-s-a-mastermind-0ap3000001012669']"
https://www.nfl.com/news/chiefs-fire-dc-bob-sutton-after-ot-loss-to-patriots-0ap3000001012628,"['', 'news', 'chiefs-fire-dc-bob-sutton-after-ot-loss-to-patriots-0ap3000001012628']"
https://www.nfl.com/news/unsung-heroes-in-the-afc-chris-jones-tyler-boyd-step-up-0ap3000001012619,"['', 'news', 'unsung-heroes-in-the-afc-chris-jones-tyler-boyd-step-up-0ap3000001012619']"
https://www.nfl.com/news/emmitt-smith-boys-under-linehan-were-predictable-0ap3000001012620,"['', 'news', 'emmitt-smith-boys-under-linehan-were-predictable-0ap3000001012620']"
https://www.nfl.com/news/kyler-murray-making-gruden-put-away-qb-prototypes-0ap3000001012616,"['', 'news', 'kyler-murray-making-gruden-put-away-qb-prototypes-0ap3000001012616']"
https://www.nfl.com/news/jon-gruden-brian-callahan-leaving-for-bengals-oc-job-0ap3000001012611,"['', 'news', 'jon-gruden-brian-callahan-leaving-for-bengals-oc-job-0ap3000001012611']"
https://www.nfl.com/news/unstoppable-greg-zuerlein-boots-rams-to-sb-liii-0ap3000001012493,"['', 'news', 'unstoppable-greg-zuerlein-boots-rams-to-sb-liii-0ap3000001012493']"
https://www.nfl.com/news/the-next-brady-belichick-six-qb-coach-duos-with-bright-futures-0ap3000001012546,"['', 'news', 'the-next-brady-belichick-six-qb-coach-duos-with-bright-futures-0ap3000001012546']"
https://www.nfl.com/news/daniel-jeremiah-s-top-50-prospects-for-2019-nfl-draft-1-0-0ap3000001012558,"['', 'news', 'daniel-jeremiah-s-top-50-prospects-for-2019-nfl-draft-1-0-0ap3000001012558']"
https://www.nfl.com/news/sean-mcvay-on-no-call-football-is-an-imperfect-game-0ap3000001012553,"['', 'news', 'sean-mcvay-on-no-call-football-is-an-imperfect-game-0ap3000001012553']"
https://www.nfl.com/news/alex-smith-spotted-publicly-for-first-time-since-injury-0ap3000001012499,"['', 'news', 'alex-smith-spotted-publicly-for-first-time-since-injury-0ap3000001012499']"
https://www.nfl.com/news/mitchell-trubisky-deshaun-watson-added-to-pro-bowl-0ap3000001012442,"['', 'news', 'mitchell-trubisky-deshaun-watson-added-to-pro-bowl-0ap3000001012442']"
https://www.nfl.com/news/saints-owner-benson-calls-for-changes-in-nfl-policies-0ap3000001012489,"['', 'news', 'saints-owner-benson-calls-for-changes-in-nfl-policies-0ap3000001012489']"
https://www.nfl.com/news/saints-ot-too-late-to-admit-referee-erred-on-no-call-0ap3000001012474,"['', 'news', 'saints-ot-too-late-to-admit-referee-erred-on-no-call-0ap3000001012474']"
https://www.nfl.com/news/best-nfl-mvp-seasons-kurt-warner-dan-marino-lead-the-way-0ap3000001012465,"['', 'news', 'best-nfl-mvp-seasons-kurt-warner-dan-marino-lead-the-way-0ap3000001012465']"
https://www.nfl.com/news/on-location-experiences-unveils-super-bowl-liii-packages-0ap3000001012455,"['', 'news', 'on-location-experiences-unveils-super-bowl-liii-packages-0ap3000001012455']"
https://www.nfl.com/news/multiple-eagles-defend-carson-wentz-slam-report-0ap3000001012440,"['', 'news', 'multiple-eagles-defend-carson-wentz-slam-report-0ap3000001012440']"
