URLs,Subdirectories
https://www.nfl.com/news/breaking-down-every-team-s-potential-interest-in-peyton-manning-09000d5d8277c5f3,"['', 'news', 'breaking-down-every-team-s-potential-interest-in-peyton-manning-09000d5d8277c5f3']"
https://www.nfl.com/news/uga-tight-end-charles-released-on-1-750-bond-friday-09000d5d8277c358,"['', 'news', 'uga-tight-end-charles-released-on-1-750-bond-friday-09000d5d8277c358']"
https://www.nfl.com/news/jets-reportedly-remain-open-to-trading-ol-hunter-09000d5d8277c163,"['', 'news', 'jets-reportedly-remain-open-to-trading-ol-hunter-09000d5d8277c163']"
https://www.nfl.com/news/waiter-fired-for-celebrating-peyton-manning-s-big-tip-09000d5d8277c012,"['', 'news', 'waiter-fired-for-celebrating-peyton-manning-s-big-tip-09000d5d8277c012']"
https://www.nfl.com/news/rams-poppinga-on-saints-scandal-can-t-sit-there-and-be-silent-09000d5d8277be4d,"['', 'news', 'rams-poppinga-on-saints-scandal-can-t-sit-there-and-be-silent-09000d5d8277be4d']"
https://www.nfl.com/news/rodgers-calls-flynn-a-top-15-quarterback-09000d5d8277bdfa,"['', 'news', 'rodgers-calls-flynn-a-top-15-quarterback-09000d5d8277bdfa']"
https://www.nfl.com/news/teams-already-vying-for-peyton-manning-but-will-he-work-out-09000d5d8277b7b5,"['', 'news', 'teams-already-vying-for-peyton-manning-but-will-he-work-out-09000d5d8277b7b5']"
https://www.nfl.com/news/colts-add-2-free-agents-to-roster-09000d5d8277ac56,"['', 'news', 'colts-add-2-free-agents-to-roster-09000d5d8277ac56']"
https://www.nfl.com/news/niners-sign-tukuafu-to-2-year-deal-09000d5d8277a210,"['', 'news', 'niners-sign-tukuafu-to-2-year-deal-09000d5d8277a210']"
https://www.nfl.com/news/niners-sign-tukuafu-to-2-year-deal-09000d5d8277a20f,"['', 'news', 'niners-sign-tukuafu-to-2-year-deal-09000d5d8277a20f']"
https://www.nfl.com/news/weeden-hopes-for-perfect-pro-day-09000d5d82779d7d,"['', 'news', 'weeden-hopes-for-perfect-pro-day-09000d5d82779d7d']"
https://www.nfl.com/news/tomlinson-not-surprised-sanchez-has-kept-low-profile-09000d5d8277a8e2,"['', 'news', 'tomlinson-not-surprised-sanchez-has-kept-low-profile-09000d5d8277a8e2']"
https://www.nfl.com/news/column-another-superteam-in-florida-s-future-09000d5d827799c9,"['', 'news', 'column-another-superteam-in-florida-s-future-09000d5d827799c9']"
https://www.nfl.com/news/former-bill-says-players-ran-a-pool-themselves-09000d5d827795cc,"['', 'news', 'former-bill-says-players-ran-a-pool-themselves-09000d5d827795cc']"
https://www.nfl.com/news/qb-eli-manning-restructures-contract-for-giants-09000d5d82778e91,"['', 'news', 'qb-eli-manning-restructures-contract-for-giants-09000d5d82778e91']"
