URLs,Subdirectories
https://www.nfl.com/news/lsu-rb-jeremy-hill-may-be-done-backing-up-alfred-blue-0ap1000000244008,"['', 'news', 'lsu-rb-jeremy-hill-may-be-done-backing-up-alfred-blue-0ap1000000244008']"
https://www.nfl.com/news/ohio-state-wr-devin-smith-again-decimates-california-secondary-0ap1000000244003,"['', 'news', 'ohio-state-wr-devin-smith-again-decimates-california-secondary-0ap1000000244003']"
https://www.nfl.com/news/chris-boswell-hits-a-56-yard-field-goal-in-rice-s-win-at-kansas-0ap1000000244002,"['', 'news', 'chris-boswell-hits-a-56-yard-field-goal-in-rice-s-win-at-kansas-0ap1000000244002']"
https://www.nfl.com/news/washington-rb-bishop-sankey-has-career-day-vs-illinois-0ap1000000243997,"['', 'news', 'washington-rb-bishop-sankey-has-career-day-vs-illinois-0ap1000000243997']"
https://www.nfl.com/news/blake-bortles-comes-up-big-as-ucf-upends-penn-state-0ap1000000243996,"['', 'news', 'blake-bortles-comes-up-big-as-ucf-upends-penn-state-0ap1000000243996']"
https://www.nfl.com/news/concussion-keeps-mississippi-state-qb-tyler-russell-sidelined-0ap1000000243991,"['', 'news', 'concussion-keeps-mississippi-state-qb-tyler-russell-sidelined-0ap1000000243991']"
https://www.nfl.com/news/aj-mccarron-posts-gritty-performance-on-road-against-aggies-0ap1000000243974,"['', 'news', 'aj-mccarron-posts-gritty-performance-on-road-against-aggies-0ap1000000243974']"
https://www.nfl.com/news/what-we-learned-from-week-3-in-the-sec-0ap1000000243889,"['', 'news', 'what-we-learned-from-week-3-in-the-sec-0ap1000000243889']"
https://www.nfl.com/news/what-we-learned-from-week-3-in-the-big-ten-0ap1000000243882,"['', 'news', 'what-we-learned-from-week-3-in-the-big-ten-0ap1000000243882']"
https://www.nfl.com/news/what-we-learned-from-week-3-in-the-big-12-0ap1000000243886,"['', 'news', 'what-we-learned-from-week-3-in-the-big-12-0ap1000000243886']"
https://www.nfl.com/news/what-we-learned-from-week-3-in-the-acc-0ap1000000243883,"['', 'news', 'what-we-learned-from-week-3-in-the-acc-0ap1000000243883']"
https://www.nfl.com/news/what-we-learned-from-week-3-in-the-pac-12-0ap1000000243887,"['', 'news', 'what-we-learned-from-week-3-in-the-pac-12-0ap1000000243887']"
https://www.nfl.com/news/what-we-learned-from-week-3-in-the-aac-0ap1000000243888,"['', 'news', 'what-we-learned-from-week-3-in-the-aac-0ap1000000243888']"
https://www.nfl.com/news/texas-a-m-wr-mike-evans-lights-up-alabama-secondary-in-loss-0ap1000000243968,"['', 'news', 'texas-a-m-wr-mike-evans-lights-up-alabama-secondary-in-loss-0ap1000000243968']"
https://www.nfl.com/news/jameis-winston-has-another-big-day-for-seminoles-in-rout-0ap1000000243958,"['', 'news', 'jameis-winston-has-another-big-day-for-seminoles-in-rout-0ap1000000243958']"
https://www.nfl.com/news/oregon-qb-marcus-mariota-hands-vols-worst-loss-since-1905-0ap1000000243955,"['', 'news', 'oregon-qb-marcus-mariota-hands-vols-worst-loss-since-1905-0ap1000000243955']"
