URLs,Subdirectories
https://www.nfl.com/videos/is-drafting-kyle-pitts-too-big-of-a-risk-nfl-fantasy-live,"['', 'videos', 'is-drafting-kyle-pitts-too-big-of-a-risk-nfl-fantasy-live']"
https://www.nfl.com/videos/should-you-use-a-draft-pick-on-j-k-dobbins-nfl-fantasy-live,"['', 'videos', 'should-you-use-a-draft-pick-on-j-k-dobbins-nfl-fantasy-live']"
https://www.nfl.com/videos/should-you-give-russell-wilson-another-chance-in-2023-nfl-fantasy-live,"['', 'videos', 'should-you-give-russell-wilson-another-chance-in-2023-nfl-fantasy-live']"
https://www.nfl.com/videos/sherree-burruss-players-to-watch-in-2023-black-college-hall-of-fame-classic,"['', 'videos', 'sherree-burruss-players-to-watch-in-2023-black-college-hall-of-fame-classic']"
https://www.nfl.com/videos/battista-waller-s-presence-will-unlock-daniel-jones-deep-passing-potential,"['', 'videos', 'battista-waller-s-presence-will-unlock-daniel-jones-deep-passing-potential']"
https://www.nfl.com/videos/battista-on-rodgers-his-joy-for-the-game-has-returned-exponentially,"['', 'videos', 'battista-on-rodgers-his-joy-for-the-game-has-returned-exponentially']"
https://www.nfl.com/videos/pff-s-trevor-sikkema-s-four-must-draft-players-for-fantasy-in-2023,"['', 'videos', 'pff-s-trevor-sikkema-s-four-must-draft-players-for-fantasy-in-2023']"
https://www.nfl.com/videos/steve-smith-sr-three-rookies-who-ll-steal-week-1-spotlight,"['', 'videos', 'steve-smith-sr-three-rookies-who-ll-steal-week-1-spotlight']"
https://www.nfl.com/videos/what-will-dolphins-offensive-identity-be-in-23-nfl-total-access,"['', 'videos', 'what-will-dolphins-offensive-identity-be-in-23-nfl-total-access']"
https://www.nfl.com/videos/steve-smith-sr-jets-have-several-categorical-advantages-over-bills,"['', 'videos', 'steve-smith-sr-jets-have-several-categorical-advantages-over-bills']"
https://www.nfl.com/videos/pelissero-nick-bosa-s-holdout-based-fines-can-be-rescinded-chris-jones-can-t,"['', 'videos', 'pelissero-nick-bosa-s-holdout-based-fines-can-be-rescinded-chris-jones-can-t']"
https://www.nfl.com/videos/pelissero-virtually-no-chance-of-chris-jones-suiting-up-for-chiefs-vs-lions,"['', 'videos', 'pelissero-virtually-no-chance-of-chris-jones-suiting-up-for-chiefs-vs-lions']"
https://www.nfl.com/videos/steve-smith-sr-skyy-moore-will-be-a-1-200-yard-receiver-in-2023,"['', 'videos', 'steve-smith-sr-skyy-moore-will-be-a-1-200-yard-receiver-in-2023']"
https://www.nfl.com/videos/goff-previews-first-duel-with-mahomes-since-mnf-classic-in-18,"['', 'videos', 'goff-previews-first-duel-with-mahomes-since-mnf-classic-in-18']"
https://www.nfl.com/videos/steve-smith-sr-weighs-in-on-magnitude-of-detroit-lions-hype-for-2023,"['', 'videos', 'steve-smith-sr-weighs-in-on-magnitude-of-detroit-lions-hype-for-2023']"
https://www.nfl.com/videos/first-look-at-trey-lance-in-dallas-cowboys-uniform,"['', 'videos', 'first-look-at-trey-lance-in-dallas-cowboys-uniform']"
https://www.nfl.com/videos/schrager-reveals-broncos-secret-weapon-pass-catcher-for-23,"['', 'videos', 'schrager-reveals-broncos-secret-weapon-pass-catcher-for-23']"
https://www.nfl.com/videos/schrager-jalen-pitre-is-the-prototype-at-safety-for-the-next-generation,"['', 'videos', 'schrager-jalen-pitre-is-the-prototype-at-safety-for-the-next-generation']"
https://www.nfl.com/videos/schrager-a-bengal-could-be-vying-for-nfl-s-top-cb-spot-at-year-s-end,"['', 'videos', 'schrager-a-bengal-could-be-vying-for-nfl-s-top-cb-spot-at-year-s-end']"
https://www.nfl.com/videos/schrager-jets-safety-tony-adams-is-set-for-stardom-in-2023,"['', 'videos', 'schrager-jets-safety-tony-adams-is-set-for-stardom-in-2023']"
https://www.nfl.com/videos/schrager-jahan-dotson-will-be-in-same-conversation-as-garrett-wilson-by-season-s,"['', 'videos', 'schrager-jahan-dotson-will-be-in-same-conversation-as-garrett-wilson-by-season-s']"
https://www.nfl.com/videos/will-steelers-be-afc-s-most-improved-team-in-2023-gmfb,"['', 'videos', 'will-steelers-be-afc-s-most-improved-team-in-2023-gmfb']"
https://www.nfl.com/videos/peter-schrager-reveals-his-top-breakout-cb-for-2023,"['', 'videos', 'peter-schrager-reveals-his-top-breakout-cb-for-2023']"
