URLs,Subdirectories
https://www.nfl.com/videos/which-rookie-wrs-are-most-likely-to-succeed-nfl-total-access,"['', 'videos', 'which-rookie-wrs-are-most-likely-to-succeed-nfl-total-access']"
https://www.nfl.com/videos/rashod-bateman-reveals-the-first-thing-he-bought-with-rookie-contract,"['', 'videos', 'rashod-bateman-reveals-the-first-thing-he-bought-with-rookie-contract']"
https://www.nfl.com/videos/pelissero-highlights-rules-nfl-expects-to-carry-over-from-20-season-into-21,"['', 'videos', 'pelissero-highlights-rules-nfl-expects-to-carry-over-from-20-season-into-21']"
https://www.nfl.com/videos/slater-there-s-a-different-energy-on-cowboys-practice-field-this-offseason,"['', 'videos', 'slater-there-s-a-different-energy-on-cowboys-practice-field-this-offseason']"
https://www.nfl.com/videos/mahomes-on-toe-if-there-was-a-game-today-i-d-be-able-to-play,"['', 'videos', 'mahomes-on-toe-if-there-was-a-game-today-i-d-be-able-to-play']"
https://www.nfl.com/videos/la-el-collins-raves-about-dak-prescott-s-leadership,"['', 'videos', 'la-el-collins-raves-about-dak-prescott-s-leadership']"
https://www.nfl.com/videos/peyton-vs-eli-manning-brothers-answer-questions-on-the-clock,"['', 'videos', 'peyton-vs-eli-manning-brothers-answer-questions-on-the-clock']"
https://www.nfl.com/videos/willie-mcginest-recounts-time-he-let-peyton-manning-bamboozle-him,"['', 'videos', 'willie-mcginest-recounts-time-he-let-peyton-manning-bamboozle-him']"
https://www.nfl.com/videos/frelund-why-goedert-is-one-of-nfc-s-most-underappreciated-players,"['', 'videos', 'frelund-why-goedert-is-one-of-nfc-s-most-underappreciated-players']"
https://www.nfl.com/videos/when-will-fields-overtake-dalton-as-bears-qb1-nfl-total-access,"['', 'videos', 'when-will-fields-overtake-dalton-as-bears-qb1-nfl-total-access']"
https://www.nfl.com/videos/matt-nagy-describes-justin-fields-mindset-this-offseason,"['', 'videos', 'matt-nagy-describes-justin-fields-mindset-this-offseason']"
https://www.nfl.com/videos/peyton-eli-manning-weigh-in-on-aaron-rodgers-situation-in-green-bay,"['', 'videos', 'peyton-eli-manning-weigh-in-on-aaron-rodgers-situation-in-green-bay']"
https://www.nfl.com/videos/julio-jones-top-10-plays-nfl-throwback,"['', 'videos', 'julio-jones-top-10-plays-nfl-throwback']"
https://www.nfl.com/videos/rivera-shares-what-s-exciting-about-fitzpatrick-so-far-this-offseason,"['', 'videos', 'rivera-shares-what-s-exciting-about-fitzpatrick-so-far-this-offseason']"
https://www.nfl.com/videos/frelund-washington-has-really-good-formula-for-success-to-win-nfc-east-in-21,"['', 'videos', 'frelund-washington-has-really-good-formula-for-success-to-win-nfc-east-in-21']"
https://www.nfl.com/videos/four-teams-that-must-pursue-julio-jones-trade-right-now-nfl-total-access,"['', 'videos', 'four-teams-that-must-pursue-julio-jones-trade-right-now-nfl-total-access']"
https://www.nfl.com/videos/frelund-aaron-rodgers-at-the-height-of-his-leverage-right-now-with-packers,"['', 'videos', 'frelund-aaron-rodgers-at-the-height-of-his-leverage-right-now-with-packers']"
https://www.nfl.com/videos/dales-love-faces-incredibly-intense-learning-process-in-rodgers-absence,"['', 'videos', 'dales-love-faces-incredibly-intense-learning-process-in-rodgers-absence']"
https://www.nfl.com/videos/tom-pelissero-details-robert-tonyan-s-new-deal-with-packers,"['', 'videos', 'tom-pelissero-details-robert-tonyan-s-new-deal-with-packers']"
https://www.nfl.com/videos/julio-jones-team-fits-move-the-sticks,"['', 'videos', 'julio-jones-team-fits-move-the-sticks']"
https://www.nfl.com/videos/michael-robinson-opens-up-on-how-he-approached-mental-health-as-a-player,"['', 'videos', 'michael-robinson-opens-up-on-how-he-approached-mental-health-as-a-player']"
https://www.nfl.com/videos/l-t-why-zeke-isn-t-among-my-top-5-rbs-entering-2021,"['', 'videos', 'l-t-why-zeke-isn-t-among-my-top-5-rbs-entering-2021']"
https://www.nfl.com/videos/ladainian-tomlinson-s-top-5-rbs-entering-2021,"['', 'videos', 'ladainian-tomlinson-s-top-5-rbs-entering-2021']"
https://www.nfl.com/videos/how-can-justin-herbert-improve-in-2021-nfl-total-access,"['', 'videos', 'how-can-justin-herbert-improve-in-2021-nfl-total-access']"
https://www.nfl.com/videos/andrew-whitworth-shares-early-impression-of-matthew-stafford,"['', 'videos', 'andrew-whitworth-shares-early-impression-of-matthew-stafford']"
https://www.nfl.com/videos/how-far-can-big-ben-guide-steelers-in-2021-nfl-total-access,"['', 'videos', 'how-far-can-big-ben-guide-steelers-in-2021-nfl-total-access']"
