URLs,Subdirectories
https://www.nfl.com/news/justin-fields-shines-late-in-bears-loss-it-was-his-time,"['', 'news', 'justin-fields-shines-late-in-bears-loss-it-was-his-time']"
https://www.nfl.com/news/2022-nfl-draft-order-vikings-knocking-on-door-of-top-10-at-midseason,"['', 'news', '2022-nfl-draft-order-vikings-knocking-on-door-of-top-10-at-midseason']"
https://www.nfl.com/news/the-first-read-week-10-why-nfl-contenders-need-defense-patrick-mahomes-slump,"['', 'news', 'the-first-read-week-10-why-nfl-contenders-need-defense-patrick-mahomes-slump']"
https://www.nfl.com/news/week-9-monday-night-inactives-chicago-bears-at-pittsburgh-steelers,"['', 'news', 'week-9-monday-night-inactives-chicago-bears-at-pittsburgh-steelers']"
https://www.nfl.com/news/cowboys-dc-dan-quinn-not-focused-on-playing-former-team-we-got-some-s-to-fix-on-,"['', 'news', 'cowboys-dc-dan-quinn-not-focused-on-playing-former-team-we-got-some-s-to-fix-on-']"
https://www.nfl.com/news/browns-officially-place-wr-odell-beckham-on-waivers,"['', 'news', 'browns-officially-place-wr-odell-beckham-on-waivers']"
https://www.nfl.com/news/move-the-sticks-week-9-big-games-midseason-awards-rookie-qb-report-card,"['', 'news', 'move-the-sticks-week-9-big-games-midseason-awards-rookie-qb-report-card']"
https://www.nfl.com/news/nfl-s-wacky-week-9-full-of-sunday-surprises-browns-good-packers-bad-bills-ugly,"['', 'news', 'nfl-s-wacky-week-9-full-of-sunday-surprises-browns-good-packers-bad-bills-ugly']"
https://www.nfl.com/news/robert-saleh-jets-in-no-hurry-to-bring-zach-wilson-back-until-qb-is-healthy,"['', 'news', 'robert-saleh-jets-in-no-hurry-to-bring-zach-wilson-back-until-qb-is-healthy']"
https://www.nfl.com/news/nfl-fantasy-football-podcast-week-9-fantasy-recap-aka-nine-lives,"['', 'news', 'nfl-fantasy-football-podcast-week-9-fantasy-recap-aka-nine-lives']"
https://www.nfl.com/news/sam-darnold-shoulder-to-undergo-mri-as-panthers-consider-options-at-qb,"['', 'news', 'sam-darnold-shoulder-to-undergo-mri-as-panthers-consider-options-at-qb']"
https://www.nfl.com/news/raiders-releasing-former-first-round-cb-damon-arnette,"['', 'news', 'raiders-releasing-former-first-round-cb-damon-arnette']"
https://www.nfl.com/news/seahawks-qb-russell-wilson-finger-cleared-to-return,"['', 'news', 'seahawks-qb-russell-wilson-finger-cleared-to-return']"
https://www.nfl.com/news/bears-david-montgomery-activate-injured-reserve-steelers,"['', 'news', 'bears-david-montgomery-activate-injured-reserve-steelers']"
https://www.nfl.com/news/nfl-week-9-s-biggest-decisions-brandon-staley-s-mike-vrabel-s-fourth-down-calls-,"['', 'news', 'nfl-week-9-s-biggest-decisions-brandon-staley-s-mike-vrabel-s-fourth-down-calls-']"
https://www.nfl.com/news/fantasy-football-waiver-wire-targets-for-week-10-of-2021-nfl-season,"['', 'news', 'fantasy-football-waiver-wire-targets-for-week-10-of-2021-nfl-season']"
https://www.nfl.com/news/jaguars-qb-trevor-lawrence-to-be-limited-in-practice-after-suffering-low-ankle-s,"['', 'news', 'jaguars-qb-trevor-lawrence-to-be-limited-in-practice-after-suffering-low-ankle-s']"
https://www.nfl.com/news/nfl-roundup-latest-league-news-from-monday-nov-8,"['', 'news', 'nfl-roundup-latest-league-news-from-monday-nov-8']"
https://www.nfl.com/news/aj-brown-jalen-ramsey-he-has-my-number-titans-rams,"['', 'news', 'aj-brown-jalen-ramsey-he-has-my-number-titans-rams']"
https://www.nfl.com/news/broncos-tim-patrick-cowboys-early-fourth-down-attempts-disrespectful,"['', 'news', 'broncos-tim-patrick-cowboys-early-fourth-down-attempts-disrespectful']"
https://www.nfl.com/news/panthers-haason-reddick-mac-jones-made-dirty-play-twisting-brian-burns-ankle,"['', 'news', 'panthers-haason-reddick-mac-jones-made-dirty-play-twisting-brian-burns-ankle']"
https://www.nfl.com/news/bills-qb-josh-allen-on-9-6-loss-to-jags-i-played-like-expletive,"['', 'news', 'bills-qb-josh-allen-on-9-6-loss-to-jags-i-played-like-expletive']"
https://www.nfl.com/news/questions-abound-after-rams-overmatched-by-defense-minded-titans-on-snf,"['', 'news', 'questions-abound-after-rams-overmatched-by-defense-minded-titans-on-snf']"
https://www.nfl.com/news/monday-night-football-preview-what-to-watch-for-in-bears-steelers,"['', 'news', 'monday-night-football-preview-what-to-watch-for-in-bears-steelers']"
https://www.nfl.com/news/packers-fail-to-adequately-support-jordan-love-vs-chiefs-as-qb-loses-first-caree,"['', 'news', 'packers-fail-to-adequately-support-jordan-love-vs-chiefs-as-qb-loses-first-caree']"
https://www.nfl.com/news/raiders-loss-to-giants-caps-nightmare-week-in-trying-season-but-5-3-las-vegas-mu,"['', 'news', 'raiders-loss-to-giants-caps-nightmare-week-in-trying-season-but-5-3-las-vegas-mu']"
https://www.nfl.com/news/baker-mayfield-browns-are-bought-in-following-big-win-over-bengals-odell-beckham,"['', 'news', 'baker-mayfield-browns-are-bought-in-following-big-win-over-bengals-odell-beckham']"
