URLs,Subdirectories
https://www.nfl.com/news/jets-burress-says-johnson-realized-he-embarrassed-bills-09000d5d8248ed90,"['', 'news', 'jets-burress-says-johnson-realized-he-embarrassed-bills-09000d5d8248ed90']"
https://www.nfl.com/news/who-went-above-and-beyond-the-call-of-duty-in-week-12-09000d5d8248edf9,"['', 'news', 'who-went-above-and-beyond-the-call-of-duty-in-week-12-09000d5d8248edf9']"
https://www.nfl.com/news/del-rio-says-rookie-gabbert-to-remain-jaguars-starting-qb-09000d5d8248e9b9,"['', 'news', 'del-rio-says-rookie-gabbert-to-remain-jaguars-starting-qb-09000d5d8248e9b9']"
https://www.nfl.com/news/billick-mora-willing-to-give-lions-suh-another-chance-09000d5d8248e624,"['', 'news', 'billick-mora-willing-to-give-lions-suh-another-chance-09000d5d8248e624']"
https://www.nfl.com/news/broncos-defense-has-made-tebow-time-possible-09000d5d8248e08b,"['', 'news', 'broncos-defense-has-made-tebow-time-possible-09000d5d8248e08b']"
https://www.nfl.com/news/johnson-texts-burress-to-apologize-says-everything-is-cool-09000d5d8248dfa3,"['', 'news', 'johnson-texts-burress-to-apologize-says-everything-is-cool-09000d5d8248dfa3']"
https://www.nfl.com/news/elway-disappointed-tebow-comments-were-misunderstood-09000d5d8248de23,"['', 'news', 'elway-disappointed-tebow-comments-were-misunderstood-09000d5d8248de23']"
https://www.nfl.com/news/chargers-turner-focused-solely-on-halting-losing-streak-09000d5d8248d982,"['', 'news', 'chargers-turner-focused-solely-on-halting-losing-streak-09000d5d8248d982']"
https://www.nfl.com/news/jets-pouha-bills-wr-johnson-crossed-line-with-celebration-09000d5d8248d981,"['', 'news', 'jets-pouha-bills-wr-johnson-crossed-line-with-celebration-09000d5d8248d981']"
https://www.nfl.com/news/rams-spagnuolo-hopes-bradford-can-practice-wednesday-09000d5d8248dadd,"['', 'news', 'rams-spagnuolo-hopes-bradford-can-practice-wednesday-09000d5d8248dadd']"
https://www.nfl.com/news/texans-qb-leinart-out-for-season-with-fractured-collarbone-09000d5d8248daa5,"['', 'news', 'texans-qb-leinart-out-for-season-with-fractured-collarbone-09000d5d8248daa5']"
https://www.nfl.com/news/haley-orton-will-have-chance-to-win-chiefs-starting-qb-job-09000d5d8248d706,"['', 'news', 'haley-orton-will-have-chance-to-win-chiefs-starting-qb-job-09000d5d8248d706']"
https://www.nfl.com/news/texans-schaub-sure-third-string-qb-yates-will-play-very-well-09000d5d8248d771,"['', 'news', 'texans-schaub-sure-third-string-qb-yates-will-play-very-well-09000d5d8248d771']"
https://www.nfl.com/news/shanahan-keeps-rb-helu-as-starter-after-stellar-performances-09000d5d8248d443,"['', 'news', 'shanahan-keeps-rb-helu-as-starter-after-stellar-performances-09000d5d8248d443']"
https://www.nfl.com/news/front-office-turnover-could-be-major-storyline-in-offseason-09000d5d8248d4b5,"['', 'news', 'front-office-turnover-could-be-major-storyline-in-offseason-09000d5d8248d4b5']"
https://www.nfl.com/news/dolphins-plan-to-keep-rosenfels-not-allow-reunion-with-texans-09000d5d8248d0ed,"['', 'news', 'dolphins-plan-to-keep-rosenfels-not-allow-reunion-with-texans-09000d5d8248d0ed']"
https://www.nfl.com/news/bills-gailey-upset-over-johnson-s-td-dance-and-told-him-so-09000d5d8248d31c,"['', 'news', 'bills-gailey-upset-over-johnson-s-td-dance-and-told-him-so-09000d5d8248d31c']"
https://www.nfl.com/news/ex-giants-lb-taylor-being-sued-by-teen-in-sex-case-09000d5d8248d2f0,"['', 'news', 'ex-giants-lb-taylor-being-sued-by-teen-in-sex-case-09000d5d8248d2f0']"
https://www.nfl.com/news/fox-has-no-problem-running-tebow-geared-offense-for-years-09000d5d8248d26e,"['', 'news', 'fox-has-no-problem-running-tebow-geared-offense-for-years-09000d5d8248d26e']"
https://www.nfl.com/news/morris-bucs-remain-committed-to-growing-as-a-football-team-09000d5d8248cad2,"['', 'news', 'morris-bucs-remain-committed-to-growing-as-a-football-team-09000d5d8248cad2']"
https://www.nfl.com/news/patriots-edelman-shows-he-can-do-it-all-and-do-it-well-09000d5d8248c96b,"['', 'news', 'patriots-edelman-shows-he-can-do-it-all-and-do-it-well-09000d5d8248c96b']"
https://www.nfl.com/news/td-celebration-walked-the-line-between-funny-offensive-09000d5d8248c866,"['', 'news', 'td-celebration-walked-the-line-between-funny-offensive-09000d5d8248c866']"
https://www.nfl.com/news/frazier-harvin-play-shows-vikings-need-to-communicate-09000d5d8248c89e,"['', 'news', 'frazier-harvin-play-shows-vikings-need-to-communicate-09000d5d8248c89e']"
https://www.nfl.com/news/browns-lb-fujita-could-miss-rest-of-season-with-broken-hand-09000d5d8248c6fb,"['', 'news', 'browns-lb-fujita-could-miss-rest-of-season-with-broken-hand-09000d5d8248c6fb']"
https://www.nfl.com/news/dungy-says-suh-s-stomp-was-avoidable-with-better-guidance-09000d5d8248c7e0,"['', 'news', 'dungy-says-suh-s-stomp-was-avoidable-with-better-guidance-09000d5d8248c7e0']"
https://www.nfl.com/news/vikings-still-waiting-on-rb-peterson-ls-loeffler-out-2-6-weeks-09000d5d8248c466,"['', 'news', 'vikings-still-waiting-on-rb-peterson-ls-loeffler-out-2-6-weeks-09000d5d8248c466']"
https://www.nfl.com/news/fantasy-favorite-wrs-make-a-comeback-in-week-12-09000d5d8248bfaf,"['', 'news', 'fantasy-favorite-wrs-make-a-comeback-in-week-12-09000d5d8248bfaf']"
https://www.nfl.com/news/raiders-packers-dec-11-showdown-moved-to-late-afternoon-09000d5d8248bb47,"['', 'news', 'raiders-packers-dec-11-showdown-moved-to-late-afternoon-09000d5d8248bb47']"
https://www.nfl.com/news/colts-fans-irate-when-fort-wayne-tv-affiliate-airs-bears-instea-09000d5d8248bcdf,"['', 'news', 'colts-fans-irate-when-fort-wayne-tv-affiliate-airs-bears-instea-09000d5d8248bcdf']"
https://www.nfl.com/news/report-steelers-safety-polamalu-expected-to-play-vs-bengals-09000d5d8248ba0d,"['', 'news', 'report-steelers-safety-polamalu-expected-to-play-vs-bengals-09000d5d8248ba0d']"
https://www.nfl.com/news/texans-better-off-with-yates-not-leinart-more-week-12-notes-09000d5d8248b952,"['', 'news', 'texans-better-off-with-yates-not-leinart-more-week-12-notes-09000d5d8248b952']"
https://www.nfl.com/news/janikowski-says-record-means-a-lot-after-blasting-six-fgs-09000d5d8248b757,"['', 'news', 'janikowski-says-record-means-a-lot-after-blasting-six-fgs-09000d5d8248b757']"
https://www.nfl.com/news/colts-manning-to-have-neck-re-evaluated-on-wednesday-09000d5d8248b386,"['', 'news', 'colts-manning-to-have-neck-re-evaluated-on-wednesday-09000d5d8248b386']"
https://www.nfl.com/news/hillis-returns-to-lineup-with-promising-results-in-loss-to-beng-09000d5d8248b395,"['', 'news', 'hillis-returns-to-lineup-with-promising-results-in-loss-to-beng-09000d5d8248b395']"
https://www.nfl.com/news/rivers-on-tumbling-bolts-it-s-just-snowballed-out-of-control-09000d5d8248afe6,"['', 'news', 'rivers-on-tumbling-bolts-it-s-just-snowballed-out-of-control-09000d5d8248afe6']"
https://www.nfl.com/news/stanford-s-luck-displays-complete-package-at-quarterback-09000d5d8248aa2e,"['', 'news', 'stanford-s-luck-displays-complete-package-at-quarterback-09000d5d8248aa2e']"
https://www.nfl.com/news/leinart-barely-gets-his-feet-wet-before-he-s-sidelined-with-inj-09000d5d8248a817,"['', 'news', 'leinart-barely-gets-his-feet-wet-before-he-s-sidelined-with-inj-09000d5d8248a817']"
https://www.nfl.com/news/broncos-players-are-learning-to-tune-in-turn-on-to-tebowmania-09000d5d8248a590,"['', 'news', 'broncos-players-are-learning-to-tune-in-turn-on-to-tebowmania-09000d5d8248a590']"
https://www.nfl.com/news/even-when-jets-win-they-don-t-look-much-like-a-playoff-team-09000d5d8248a43f,"['', 'news', 'even-when-jets-win-they-don-t-look-much-like-a-playoff-team-09000d5d8248a43f']"
https://www.nfl.com/news/eagles-finally-come-unglued-during-nightmare-season-09000d5d82489086,"['', 'news', 'eagles-finally-come-unglued-during-nightmare-season-09000d5d82489086']"
https://www.nfl.com/news/bucs-flub-fourth-down-play-after-being-denied-measurement-09000d5d8248862c,"['', 'news', 'bucs-flub-fourth-down-play-after-being-denied-measurement-09000d5d8248862c']"
