URLs,Subdirectories
https://www.nfl.com/news/bills-lose-key-defender-edwards-for-season-due-to-hamstring-09000d5d81c9579e,"['', 'news', 'bills-lose-key-defender-edwards-for-season-due-to-hamstring-09000d5d81c9579e']"
https://www.nfl.com/news/bengals-place-de-odom-on-injured-reserve-with-broken-wrist-09000d5d81c956f2,"['', 'news', 'bengals-place-de-odom-on-injured-reserve-with-broken-wrist-09000d5d81c956f2']"
https://www.nfl.com/news/2011-pro-bowl-tickets-on-sale-09000d5d81c954cf,"['', 'news', '2011-pro-bowl-tickets-on-sale-09000d5d81c954cf']"
https://www.nfl.com/news/vikings-peterson-stops-fumbling-plans-to-test-ankle-friday-09000d5d81c9518e,"['', 'news', 'vikings-peterson-stops-fumbling-plans-to-test-ankle-friday-09000d5d81c9518e']"
https://www.nfl.com/news/smith-o-hara-diehl-again-practice-for-giants-09000d5d81c94f7c,"['', 'news', 'smith-o-hara-diehl-again-practice-for-giants-09000d5d81c94f7c']"
https://www.nfl.com/news/season-over-for-hanson-as-lions-put-kicker-on-injured-reserve-09000d5d81c94f2d,"['', 'news', 'season-over-for-hanson-as-lions-put-kicker-on-injured-reserve-09000d5d81c94f2d']"
https://www.nfl.com/news/pro-bowl-cb-samuel-questionable-for-eagles-game-vs-texans-09000d5d81c94c9e,"['', 'news', 'pro-bowl-cb-samuel-questionable-for-eagles-game-vs-texans-09000d5d81c94c9e']"
https://www.nfl.com/news/sitting-big-ben-against-the-ravens-d-a-no-brainer-09000d5d81c94a5f,"['', 'news', 'sitting-big-ben-against-the-ravens-d-a-no-brainer-09000d5d81c94a5f']"
https://www.nfl.com/news/chargers-have-rb-mathews-back-but-receiving-corps-still-ailing-09000d5d81c94a54,"['', 'news', 'chargers-have-rb-mathews-back-but-receiving-corps-still-ailing-09000d5d81c94a54']"
https://www.nfl.com/news/league-rejects-steelers-claims-about-targeting-team-harrison-09000d5d81c948de,"['', 'news', 'league-rejects-steelers-claims-about-targeting-team-harrison-09000d5d81c948de']"
https://www.nfl.com/news/larger-load-falling-on-manning-as-injuries-plague-colts-09000d5d81c90842,"['', 'news', 'larger-load-falling-on-manning-as-injuries-plague-colts-09000d5d81c90842']"
https://www.nfl.com/news/packers-williams-rewarded-for-improving-by-leaps-and-bounds-09000d5d81c908d9,"['', 'news', 'packers-williams-rewarded-for-improving-by-leaps-and-bounds-09000d5d81c908d9']"
https://www.nfl.com/news/broken-finger-won-t-keep-him-out-for-season-lions-qb-hill-says-09000d5d81c94150,"['', 'news', 'broken-finger-won-t-keep-him-out-for-season-lions-qb-hill-says-09000d5d81c94150']"
https://www.nfl.com/news/jonathan-allen-football-team-2020-man-of-the-year-nominee,"['', 'news', 'jonathan-allen-football-team-2020-man-of-the-year-nominee']"
https://www.nfl.com/news/kevin-byard-titans-2020-man-of-the-year-nominee,"['', 'news', 'kevin-byard-titans-2020-man-of-the-year-nominee']"
https://www.nfl.com/news/mike-evans-buccaneers-2020-man-of-the-year-nominee,"['', 'news', 'mike-evans-buccaneers-2020-man-of-the-year-nominee']"
https://www.nfl.com/news/russell-wilson-seahawks-2020-man-of-the-year-nominee,"['', 'news', 'russell-wilson-seahawks-2020-man-of-the-year-nominee']"
https://www.nfl.com/news/arik-armstead-49ers-2020-man-of-the-year-nominee,"['', 'news', 'arik-armstead-49ers-2020-man-of-the-year-nominee']"
https://www.nfl.com/news/vance-mcdonald-steelers-2020-man-of-the-year-nominee,"['', 'news', 'vance-mcdonald-steelers-2020-man-of-the-year-nominee']"
https://www.nfl.com/news/rodney-mcleod-eagles-2020-man-of-the-year-nominee,"['', 'news', 'rodney-mcleod-eagles-2020-man-of-the-year-nominee']"
https://www.nfl.com/news/pierre-desir-jets-2020-man-of-the-year-nominee,"['', 'news', 'pierre-desir-jets-2020-man-of-the-year-nominee']"
https://www.nfl.com/news/dalvin-tomlinson-giants-2020-man-of-the-year-nominee,"['', 'news', 'dalvin-tomlinson-giants-2020-man-of-the-year-nominee']"
https://www.nfl.com/news/demario-davis-saints-2020-man-of-the-year-nominee,"['', 'news', 'demario-davis-saints-2020-man-of-the-year-nominee']"
https://www.nfl.com/news/devin-mccourty-patriots-2020-man-of-the-year-nominee,"['', 'news', 'devin-mccourty-patriots-2020-man-of-the-year-nominee']"
https://www.nfl.com/news/eric-kendricks-vikings-2020-man-of-the-year-nominee,"['', 'news', 'eric-kendricks-vikings-2020-man-of-the-year-nominee']"
https://www.nfl.com/news/byron-jones-dolphins-2020-man-of-the-year-nominee,"['', 'news', 'byron-jones-dolphins-2020-man-of-the-year-nominee']"
https://www.nfl.com/news/andrew-whitworth-rams-2020-man-of-the-year-nominee,"['', 'news', 'andrew-whitworth-rams-2020-man-of-the-year-nominee']"
https://www.nfl.com/news/isaac-rochell-chargers-2020-man-of-the-year-nominee,"['', 'news', 'isaac-rochell-chargers-2020-man-of-the-year-nominee']"
https://www.nfl.com/news/travis-kelce-chiefs-2020-man-of-the-year-nominee,"['', 'news', 'travis-kelce-chiefs-2020-man-of-the-year-nominee']"
https://www.nfl.com/news/josh-lambo-jaguars-2020-man-of-the-year-nominee,"['', 'news', 'josh-lambo-jaguars-2020-man-of-the-year-nominee']"
