URLs,Subdirectories
https://www.nfl.com/news/bears-should-have-stuck-with-mccown-in-fantasy-reality-0ap2000000297583,"['', 'news', 'bears-should-have-stuck-with-mccown-in-fantasy-reality-0ap2000000297583']"
https://www.nfl.com/news/giants-jason-pierre-paul-doubtful-to-play-again-in-13-0ap2000000297580,"['', 'news', 'giants-jason-pierre-paul-doubtful-to-play-again-in-13-0ap2000000297580']"
https://www.nfl.com/news/jeremy-mincey-released-by-jacksonville-jaguars-0ap2000000297571,"['', 'news', 'jeremy-mincey-released-by-jacksonville-jaguars-0ap2000000297571']"
https://www.nfl.com/news/accuser-s-attorney-blasts-police-for-work-in-jameis-winston-cas-0ap2000000297568,"['', 'news', 'accuser-s-attorney-blasts-police-for-work-in-jameis-winston-cas-0ap2000000297568']"
https://www.nfl.com/news/david-cutcliffe-johnny-manziel-premier-player-of-last-25-years-0ap2000000297564,"['', 'news', 'david-cutcliffe-johnny-manziel-premier-player-of-last-25-years-0ap2000000297564']"
https://www.nfl.com/news/dick-lebeau-doesn-t-believe-age-is-issue-for-steelers-d-0ap2000000297559,"['', 'news', 'dick-lebeau-doesn-t-believe-age-is-issue-for-steelers-d-0ap2000000297559']"
https://www.nfl.com/news/riley-cooper-loves-eagles-offense-wants-to-re-sign-0ap2000000297545,"['', 'news', 'riley-cooper-loves-eagles-offense-wants-to-re-sign-0ap2000000297545']"
https://www.nfl.com/news/charles-woodson-wants-to-play-for-raiders-in-2014-0ap2000000297529,"['', 'news', 'charles-woodson-wants-to-play-for-raiders-in-2014-0ap2000000297529']"
https://www.nfl.com/news/jordan-lynch-is-featured-in-a-full-page-ad-in-chicago-tribune-0ap2000000297527,"['', 'news', 'jordan-lynch-is-featured-in-a-full-page-ad-in-chicago-tribune-0ap2000000297527']"
https://www.nfl.com/news/philip-rivers-no-one-gave-the-chargers-a-chance-0ap2000000297526,"['', 'news', 'philip-rivers-no-one-gave-the-chargers-a-chance-0ap2000000297526']"
https://www.nfl.com/news/odell-beckham-jr-wins-award-for-most-versatile-player-0ap2000000297523,"['', 'news', 'odell-beckham-jr-wins-award-for-most-versatile-player-0ap2000000297523']"
https://www.nfl.com/news/what-to-watch-for-viewing-tips-for-week-15-games-0ap2000000297519,"['', 'news', 'what-to-watch-for-viewing-tips-for-week-15-games-0ap2000000297519']"
https://www.nfl.com/news/jay-cutler-a-different-monster-for-cleveland-browns-0ap2000000297518,"['', 'news', 'jay-cutler-a-different-monster-for-cleveland-browns-0ap2000000297518']"
https://www.nfl.com/news/multiple-stabbings-in-parking-lot-after-denver-broncos-game-0ap2000000297483,"['', 'news', 'multiple-stabbings-in-parking-lot-after-denver-broncos-game-0ap2000000297483']"
https://www.nfl.com/news/philip-rivers-leads-feisty-san-diego-chargers-in-upset-of-denve-0ap2000000297427,"['', 'news', 'philip-rivers-leads-feisty-san-diego-chargers-in-upset-of-denve-0ap2000000297427']"
https://www.nfl.com/news/afc-playoff-picture-how-does-bolts-win-affect-race-0ap2000000297419,"['', 'news', 'afc-playoff-picture-how-does-bolts-win-affect-race-0ap2000000297419']"
