URLs,Subdirectories
https://www.nfl.com/videos/romeo-okwara-bull-rushes-off-edge-for-sack-on-kyler-murray,"['', 'videos', 'romeo-okwara-bull-rushes-off-edge-for-sack-on-kyler-murray']"
https://www.nfl.com/videos/zeke-powers-ahead-for-fourth-down-pickup,"['', 'videos', 'zeke-powers-ahead-for-fourth-down-pickup']"
https://www.nfl.com/videos/hurdle-denied-ballage-s-epic-leap-does-not-go-as-planned,"['', 'videos', 'hurdle-denied-ballage-s-epic-leap-does-not-go-as-planned']"
https://www.nfl.com/videos/jacob-hollister-slips-into-flat-for-walk-in-td-catch,"['', 'videos', 'jacob-hollister-slips-into-flat-for-walk-in-td-catch']"
https://www.nfl.com/videos/seahawks-disrupt-prescott-to-start-second-half-with-key-turnover,"['', 'videos', 'seahawks-disrupt-prescott-to-start-second-half-with-key-turnover']"
https://www.nfl.com/videos/jeff-okudah-gets-payback-on-kyler-by-undercutting-throw-for-first-career-int,"['', 'videos', 'jeff-okudah-gets-payback-on-kyler-by-undercutting-throw-for-first-career-int']"
https://www.nfl.com/videos/bridgewater-dials-launch-codes-to-d-j-moore-for-38-yards,"['', 'videos', 'bridgewater-dials-launch-codes-to-d-j-moore-for-38-yards']"
https://www.nfl.com/videos/remember-me-shaquil-barrett-drops-qb-for-safety-vs-former-team,"['', 'videos', 'remember-me-shaquil-barrett-drops-qb-for-safety-vs-former-team']"
https://www.nfl.com/videos/can-t-miss-play-colts-pressure-darnold-into-his-second-pick-six,"['', 'videos', 'can-t-miss-play-colts-pressure-darnold-into-his-second-pick-six']"
https://www.nfl.com/videos/derrick-henry-s-biggest-plays-from-2-td-game-week-3,"['', 'videos', 'derrick-henry-s-biggest-plays-from-2-td-game-week-3']"
https://www.nfl.com/videos/justin-herbert-scrambles-for-cross-body-strike-to-jalen-guyton,"['', 'videos', 'justin-herbert-scrambles-for-cross-body-strike-to-jalen-guyton']"
https://www.nfl.com/videos/jeff-okudah-picks-up-tfl-as-lions-sniff-out-cards-trick-play,"['', 'videos', 'jeff-okudah-picks-up-tfl-as-lions-sniff-out-cards-trick-play']"
https://www.nfl.com/videos/wilson-threads-needle-to-olsen-on-the-sideline-on-wild-play,"['', 'videos', 'wilson-threads-needle-to-olsen-on-the-sideline-on-wild-play']"
https://www.nfl.com/videos/shaquill-griffin-locks-down-amari-cooper-jumps-throw-for-int,"['', 'videos', 'shaquill-griffin-locks-down-amari-cooper-jumps-throw-for-int']"
https://www.nfl.com/videos/jonathan-taylor-sidesteps-bradley-mcdougald-at-the-goal-line-for-td,"['', 'videos', 'jonathan-taylor-sidesteps-bradley-mcdougald-at-the-goal-line-for-td']"
https://www.nfl.com/videos/lions-regain-lead-as-golladay-elevates-for-acrobatic-td-in-season-debut,"['', 'videos', 'lions-regain-lead-as-golladay-elevates-for-acrobatic-td-in-season-debut']"
https://www.nfl.com/videos/bengals-vs-eagles-highlights-week-3,"['', 'videos', 'bengals-vs-eagles-highlights-week-3']"
https://www.nfl.com/videos/tim-patrick-puts-carlton-davis-in-spin-cycle-for-broncos-td,"['', 'videos', 'tim-patrick-puts-carlton-davis-in-spin-cycle-for-broncos-td']"
https://www.nfl.com/videos/larry-csonka-reminds-the-nfl-gameday-morning-crew-how-hard-it-is-to-be-perfect,"['', 'videos', 'larry-csonka-reminds-the-nfl-gameday-morning-crew-how-hard-it-is-to-be-perfect']"
https://www.nfl.com/videos/6-foot-3-tre-flowers-extends-to-block-cowboys-pat-try,"['', 'videos', '6-foot-3-tre-flowers-extends-to-block-cowboys-pat-try']"
https://www.nfl.com/videos/philip-rivers-reaches-60-000-career-passing-yards,"['', 'videos', 'philip-rivers-reaches-60-000-career-passing-yards']"
https://www.nfl.com/videos/best-rookie-performance-justin-jefferson-week-3,"['', 'videos', 'best-rookie-performance-justin-jefferson-week-3']"
https://www.nfl.com/videos/cedric-wilson-enters-hyperspeed-on-first-catch-of-2020-for-40-yard-td,"['', 'videos', 'cedric-wilson-enters-hyperspeed-on-first-catch-of-2020-for-40-yard-td']"
https://www.nfl.com/videos/isaac-rochell-blocks-extra-point-attempt,"['', 'videos', 'isaac-rochell-blocks-extra-point-attempt']"
https://www.nfl.com/videos/brady-lofts-beautiful-fade-throw-to-evans-for-duo-s-second-td,"['', 'videos', 'brady-lofts-beautiful-fade-throw-to-evans-for-duo-s-second-td']"
https://www.nfl.com/videos/russell-wilson-caps-11-play-drive-with-second-td-toss-to-tyler-lockett,"['', 'videos', 'russell-wilson-caps-11-play-drive-with-second-td-toss-to-tyler-lockett']"
https://www.nfl.com/videos/can-t-miss-play-brady-lasers-33-yard-dime-to-howard-for-major-mossing,"['', 'videos', 'can-t-miss-play-brady-lasers-33-yard-dime-to-howard-for-major-mossing']"
https://www.nfl.com/videos/shaquil-barrett-swings-down-jeff-driskel-for-sack-vs-former-team,"['', 'videos', 'shaquil-barrett-swings-down-jeff-driskel-for-sack-vs-former-team']"
https://www.nfl.com/videos/kyler-murray-leaves-jeff-okudah-grasping-at-air-after-sick-move-for-td,"['', 'videos', 'kyler-murray-leaves-jeff-okudah-grasping-at-air-after-sick-move-for-td']"
https://www.nfl.com/videos/darrell-henderson-s-biggest-plays-from-114-yard-game-week-3,"['', 'videos', 'darrell-henderson-s-biggest-plays-from-114-yard-game-week-3']"
https://www.nfl.com/videos/chase-edmonds-15-yard-catch-and-run-puts-cards-at-goal-line,"['', 'videos', 'chase-edmonds-15-yard-catch-and-run-puts-cards-at-goal-line']"
https://www.nfl.com/videos/aaron-donald-s-biggest-defensive-plays-vs-the-bills-week-3,"['', 'videos', 'aaron-donald-s-biggest-defensive-plays-vs-the-bills-week-3']"
https://www.nfl.com/videos/every-stephen-gostkowski-made-fg-vs-the-vikings-week-3,"['', 'videos', 'every-stephen-gostkowski-made-fg-vs-the-vikings-week-3']"
https://www.nfl.com/videos/donte-jackson-reads-justin-herbert-s-eyes-for-heads-up-int,"['', 'videos', 'donte-jackson-reads-justin-herbert-s-eyes-for-heads-up-int']"
https://www.nfl.com/videos/tom-brady-fires-quick-shield-screen-to-mike-evans-for-td,"['', 'videos', 'tom-brady-fires-quick-shield-screen-to-mike-evans-for-td']"
https://www.nfl.com/videos/dog-alert-golden-retriever-photobombs-jets-fan-on-sidelines-in-week-3,"['', 'videos', 'dog-alert-golden-retriever-photobombs-jets-fan-on-sidelines-in-week-3']"
https://www.nfl.com/videos/t-y-hilton-tightropes-down-sideline-for-25-yard-gain,"['', 'videos', 't-y-hilton-tightropes-down-sideline-for-25-yard-gain']"
