URLs,Subdirectories
https://www.nfl.com/videos/washington-s-top-5-plays-vs-seahawks-nfl-throwback,"['', 'videos', 'washington-s-top-5-plays-vs-seahawks-nfl-throwback']"
https://www.nfl.com/videos/hanzus-cardinals-are-the-nfl-s-only-real-superpower-through-11-weeks,"['', 'videos', 'hanzus-cardinals-are-the-nfl-s-only-real-superpower-through-11-weeks']"
https://www.nfl.com/videos/trotter-pete-carroll-more-frustrated-than-he-s-ever-been-as-seahawks-hc,"['', 'videos', 'trotter-pete-carroll-more-frustrated-than-he-s-ever-been-as-seahawks-hc']"
https://www.nfl.com/videos/hanzus-the-vikings-can-beat-any-team-in-the-league-when-they-re-on,"['', 'videos', 'hanzus-the-vikings-can-beat-any-team-in-the-league-when-they-re-on']"
https://www.nfl.com/videos/mayfield-my-problem-vs-lions-wasn-t-decision-making-it-was-execution,"['', 'videos', 'mayfield-my-problem-vs-lions-wasn-t-decision-making-it-was-execution']"
https://www.nfl.com/videos/hanzus-the-patriots-have-no-ceiling-after-winning-fifth-straight-game,"['', 'videos', 'hanzus-the-patriots-have-no-ceiling-after-winning-fifth-straight-game']"
https://www.nfl.com/videos/hanzus-chiefs-are-the-best-team-in-the-conference-now-after-win-vs-cowboys,"['', 'videos', 'hanzus-chiefs-are-the-best-team-in-the-conference-now-after-win-vs-cowboys']"
https://www.nfl.com/videos/kinkhabwala-steelers-expect-to-get-four-key-defensive-players-back-in-week-12,"['', 'videos', 'kinkhabwala-steelers-expect-to-get-four-key-defensive-players-back-in-week-12']"
https://www.nfl.com/videos/baldinger-s-film-breakdown-of-mayfield-s-passing-performance-vs-lions-in-week-11,"['', 'videos', 'baldinger-s-film-breakdown-of-mayfield-s-passing-performance-vs-lions-in-week-11']"
https://www.nfl.com/videos/garafolo-joe-judge-had-the-final-say-on-jason-garrett-s-firing,"['', 'videos', 'garafolo-joe-judge-had-the-final-say-on-jason-garrett-s-firing']"
https://www.nfl.com/videos/49ers-are-back-in-the-race-after-week-11-win-baldy-s-breakdowns,"['', 'videos', '49ers-are-back-in-the-race-after-week-11-win-baldy-s-breakdowns']"
https://www.nfl.com/videos/relive-russell-wilson-s-first-career-playoff-win-vs-washington-nfl-throwback,"['', 'videos', 'relive-russell-wilson-s-first-career-playoff-win-vs-washington-nfl-throwback']"
https://www.nfl.com/videos/relive-anthony-carter-breaking-single-game-playoff-receiving-yards-record-nfl-th,"['', 'videos', 'relive-anthony-carter-breaking-single-game-playoff-receiving-yards-record-nfl-th']"
https://www.nfl.com/videos/pelissero-giants-fire-oc-jason-garrett-after-less-than-two-full-seasons,"['', 'videos', 'pelissero-giants-fire-oc-jason-garrett-after-less-than-two-full-seasons']"
https://www.nfl.com/videos/jimmie-ward-everybody-s-excited-right-now-in-49ers-building,"['', 'videos', 'jimmie-ward-everybody-s-excited-right-now-in-49ers-building']"
https://www.nfl.com/videos/pelissero-matt-nagy-has-not-been-told-what-his-future-is-going-to-be,"['', 'videos', 'pelissero-matt-nagy-has-not-been-told-what-his-future-is-going-to-be']"
https://www.nfl.com/videos/kim-jones-brian-baldinger-diagnose-giants-main-problems-after-week-11,"['', 'videos', 'kim-jones-brian-baldinger-diagnose-giants-main-problems-after-week-11']"
https://www.nfl.com/videos/matt-nagy-reacts-to-report-that-thursday-will-be-his-last-game-as-hc,"['', 'videos', 'matt-nagy-reacts-to-report-that-thursday-will-be-his-last-game-as-hc']"
https://www.nfl.com/videos/chargers-top-20-plays-vs-broncos-nfl-throwback,"['', 'videos', 'chargers-top-20-plays-vs-broncos-nfl-throwback']"
https://www.nfl.com/videos/week-12-playoff-picture-which-team-do-you-not-want-to-play-right-now,"['', 'videos', 'week-12-playoff-picture-which-team-do-you-not-want-to-play-right-now']"
https://www.nfl.com/videos/cool-plays-bro-schrager-breaks-down-coolest-plays-of-week-11,"['', 'videos', 'cool-plays-bro-schrager-breaks-down-coolest-plays-of-week-11']"
https://www.nfl.com/videos/evaluating-nfc-s-elite-teams-gmfb,"['', 'videos', 'evaluating-nfc-s-elite-teams-gmfb']"
https://www.nfl.com/videos/brandon-copeland-wakes-up-with-gmfb,"['', 'videos', 'brandon-copeland-wakes-up-with-gmfb']"
https://www.nfl.com/videos/scott-pioli-identity-of-bucs-colts,"['', 'videos', 'scott-pioli-identity-of-bucs-colts']"
https://www.nfl.com/videos/o-hara-on-giants-this-offense-is-broken,"['', 'videos', 'o-hara-on-giants-this-offense-is-broken']"
https://www.nfl.com/videos/is-jonathan-taylor-the-2021-mvp-gmfb-weighs-in,"['', 'videos', 'is-jonathan-taylor-the-2021-mvp-gmfb-weighs-in']"
https://www.nfl.com/videos/daniel-jones-reacts-to-mnf-loss-vs-bucs,"['', 'videos', 'daniel-jones-reacts-to-mnf-loss-vs-bucs']"
https://www.nfl.com/videos/are-bucs-back-after-mnf-win-vs-giants-gmfb-weighs-in,"['', 'videos', 'are-bucs-back-after-mnf-win-vs-giants-gmfb-weighs-in']"
https://www.nfl.com/videos/kyle-brandt-crowns-week-11-angry-runs-winner,"['', 'videos', 'kyle-brandt-crowns-week-11-angry-runs-winner']"
https://www.nfl.com/videos/kay-adams-week-12-waiver-wire-targets,"['', 'videos', 'kay-adams-week-12-waiver-wire-targets']"
https://www.nfl.com/videos/saquon-barkley-reacts-to-giants-loss-vs-bucs,"['', 'videos', 'saquon-barkley-reacts-to-giants-loss-vs-bucs']"
https://www.nfl.com/videos/rob-gronkowski-reacts-to-mnf-win-in-first-game-back-from-injury,"['', 'videos', 'rob-gronkowski-reacts-to-mnf-win-in-first-game-back-from-injury']"
https://www.nfl.com/videos/every-rob-gronkowski-catch-in-return-from-injury-week-11,"['', 'videos', 'every-rob-gronkowski-catch-in-return-from-injury-week-11']"
https://www.nfl.com/videos/giants-vs-buccaneers-highlights-week-11,"['', 'videos', 'giants-vs-buccaneers-highlights-week-11']"
https://www.nfl.com/videos/tom-brady-reacts-to-mnf-win-over-giants,"['', 'videos', 'tom-brady-reacts-to-mnf-win-over-giants']"
https://www.nfl.com/videos/tom-brady-s-best-plays-from-307-yard-game-week-11,"['', 'videos', 'tom-brady-s-best-plays-from-307-yard-game-week-11']"
https://www.nfl.com/videos/every-mike-evans-touch-from-franchise-td-record-breaking-game-week-11,"['', 'videos', 'every-mike-evans-touch-from-franchise-td-record-breaking-game-week-11']"
https://www.nfl.com/videos/best-of-julian-edelman-with-manning-bros-on-mnf-week-11,"['', 'videos', 'best-of-julian-edelman-with-manning-bros-on-mnf-week-11']"
https://www.nfl.com/videos/top-defensive-plays-of-week-11,"['', 'videos', 'top-defensive-plays-of-week-11']"
