URLs,Subdirectories
https://www.nfl.com/news/greatest-moments-in-andy-reid-s-eagles-career-0ap1000000119492,"['', 'news', 'greatest-moments-in-andy-reid-s-eagles-career-0ap1000000119492']"
https://www.nfl.com/news/adrian-peterson-pushes-minnesota-vikings-to-playoffs-0ap1000000119489,"['', 'news', 'adrian-peterson-pushes-minnesota-vikings-to-playoffs-0ap1000000119489']"
https://www.nfl.com/news/seahawks-beat-rams-get-nfc-s-no-5-playoff-seed-0ap1000000119478,"['', 'news', 'seahawks-beat-rams-get-nfc-s-no-5-playoff-seed-0ap1000000119478']"
https://www.nfl.com/news/peterson-vikings-top-packers-to-make-playoffs-0ap1000000119475,"['', 'news', 'peterson-vikings-top-packers-to-make-playoffs-0ap1000000119475']"
https://www.nfl.com/news/minnesota-vikings-adrian-peterson-joins-the-2-000-yard-club-0ap1000000119412,"['', 'news', 'minnesota-vikings-adrian-peterson-joins-the-2-000-yard-club-0ap1000000119412']"
https://www.nfl.com/news/chargers-beat-raiders-in-turner-s-expected-finale-0ap1000000119468,"['', 'news', 'chargers-beat-raiders-in-turner-s-expected-finale-0ap1000000119468']"
https://www.nfl.com/news/kansas-city-chiefs-own-no-1-pick-in-2013-nfl-draft-0ap1000000119466,"['', 'news', 'kansas-city-chiefs-own-no-1-pick-in-2013-nfl-draft-0ap1000000119466']"
https://www.nfl.com/news/playoff-picture-update-vikings-end-rival-bears-hopes-0ap1000000118923,"['', 'news', 'playoff-picture-update-vikings-end-rival-bears-hopes-0ap1000000118923']"
https://www.nfl.com/news/patriots-blow-out-dolphins-to-secure-a-playoff-bye-0ap1000000119455,"['', 'news', 'patriots-blow-out-dolphins-to-secure-a-playoff-bye-0ap1000000119455']"
https://www.nfl.com/news/new-england-patriots-snag-afc-s-no-2-playoff-seed-0ap1000000119428,"['', 'news', 'new-england-patriots-snag-afc-s-no-2-playoff-seed-0ap1000000119428']"
https://www.nfl.com/news/san-francisco-49ers-win-nfc-west-earn-first-round-bye-0ap1000000119453,"['', 'news', 'san-francisco-49ers-win-nfc-west-earn-first-round-bye-0ap1000000119453']"
https://www.nfl.com/news/carolina-panthers-come-from-behind-to-steamroll-new-orleans-sai-0ap1000000119451,"['', 'news', 'carolina-panthers-come-from-behind-to-steamroll-new-orleans-sai-0ap1000000119451']"
https://www.nfl.com/news/rex-ryan-answers-tim-tebow-question-one-last-time-0ap1000000119444,"['', 'news', 'rex-ryan-answers-tim-tebow-question-one-last-time-0ap1000000119444']"
https://www.nfl.com/news/new-york-giants-six-tds-finish-philadelphia-eagles-but-no-playo-0ap1000000119439,"['', 'news', 'new-york-giants-six-tds-finish-philadelphia-eagles-but-no-playo-0ap1000000119439']"
https://www.nfl.com/news/denver-broncos-clinch-home-field-advantage-in-afc-0ap1000000119438,"['', 'news', 'denver-broncos-clinch-home-field-advantage-in-afc-0ap1000000119438']"
https://www.nfl.com/news/mike-mccarthy-bailed-out-after-challenge-flag-error-0ap1000000119437,"['', 'news', 'mike-mccarthy-bailed-out-after-challenge-flag-error-0ap1000000119437']"
https://www.nfl.com/news/russell-wilson-ties-peyton-manning-record-for-rookie-td-passes-0ap1000000119431,"['', 'news', 'russell-wilson-ties-peyton-manning-record-for-rookie-td-passes-0ap1000000119431']"
https://www.nfl.com/news/buffalo-bills-win-over-new-york-jets-might-not-save-chan-gailey-0ap1000000119430,"['', 'news', 'buffalo-bills-win-over-new-york-jets-might-not-save-chan-gailey-0ap1000000119430']"
https://www.nfl.com/news/pittsburgh-steelers-pull-away-from-cleveland-browns-in-meaningl-0ap1000000119429,"['', 'news', 'pittsburgh-steelers-pull-away-from-cleveland-browns-in-meaningl-0ap1000000119429']"
https://www.nfl.com/news/indianapolis-colts-beat-houston-texans-in-emotional-return-for--0ap1000000119427,"['', 'news', 'indianapolis-colts-beat-houston-texans-in-emotional-return-for--0ap1000000119427']"
https://www.nfl.com/news/for-73rd-time-peyton-manning-throws-three-td-passes-in-game-0ap1000000119425,"['', 'news', 'for-73rd-time-peyton-manning-throws-three-td-passes-in-game-0ap1000000119425']"
https://www.nfl.com/news/chuck-pagano-colts-win-meant-the-world-to-me-0ap1000000119413,"['', 'news', 'chuck-pagano-colts-win-meant-the-world-to-me-0ap1000000119413']"
https://www.nfl.com/news/baltimore-ravens-rest-starters-in-finale-loss-to-cincinnati-ben-0ap1000000119409,"['', 'news', 'baltimore-ravens-rest-starters-in-finale-loss-to-cincinnati-ben-0ap1000000119409']"
https://www.nfl.com/news/tennessee-titans-beat-jacksonville-jaguars-is-mike-munchak-safe-0ap1000000119403,"['', 'news', 'tennessee-titans-beat-jacksonville-jaguars-is-mike-munchak-safe-0ap1000000119403']"
https://www.nfl.com/news/andy-reid-told-he-s-out-as-philadelphia-eagles-coach-0ap1000000118990,"['', 'news', 'andy-reid-told-he-s-out-as-philadelphia-eagles-coach-0ap1000000118990']"
https://www.nfl.com/news/chicago-bears-beat-detroit-lions-to-stay-in-playoff-race-for-a--0ap1000000119400,"['', 'news', 'chicago-bears-beat-detroit-lions-to-stay-in-playoff-race-for-a--0ap1000000119400']"
https://www.nfl.com/news/colts-victory-takes-backseat-to-monkeys-riding-dogs-0ap1000000118993,"['', 'news', 'colts-victory-takes-backseat-to-monkeys-riding-dogs-0ap1000000118993']"
https://www.nfl.com/news/rex-ryan-new-york-jets-owner-hasn-t-said-i-m-safe-0ap1000000118992,"['', 'news', 'rex-ryan-new-york-jets-owner-hasn-t-said-i-m-safe-0ap1000000118992']"
https://www.nfl.com/news/takeo-spikes-mike-goodson-ejected-in-raiders-chargers-game-0ap1000000118989,"['', 'news', 'takeo-spikes-mike-goodson-ejected-in-raiders-chargers-game-0ap1000000118989']"
https://www.nfl.com/news/michael-vick-quiet-in-his-philadelphia-eagles-farewell-0ap1000000118978,"['', 'news', 'michael-vick-quiet-in-his-philadelphia-eagles-farewell-0ap1000000118978']"
https://www.nfl.com/news/2013-pro-bowl-rosters-afc-nfc-0ap1000000117432,"['', 'news', '2013-pro-bowl-rosters-afc-nfc-0ap1000000117432']"
https://www.nfl.com/news/panthers-prevail-in-shootout-over-saints-0ap1000000118957,"['', 'news', 'panthers-prevail-in-shootout-over-saints-0ap1000000118957']"
https://www.nfl.com/news/chicago-bears-beat-detroit-lions-but-miss-out-on-playoffs-0ap1000000118942,"['', 'news', 'chicago-bears-beat-detroit-lions-but-miss-out-on-playoffs-0ap1000000118942']"
https://www.nfl.com/news/ravens-fall-to-bengals-will-face-colts-in-wild-card-play-0ap1000000118944,"['', 'news', 'ravens-fall-to-bengals-will-face-colts-in-wild-card-play-0ap1000000118944']"
https://www.nfl.com/news/bengals-rest-starters-in-win-over-ravens-0ap1000000118938,"['', 'news', 'bengals-rest-starters-in-win-over-ravens-0ap1000000118938']"
https://www.nfl.com/news/lovie-smith-chicago-bears-can-t-sneak-into-playoffs-0ap1000000118937,"['', 'news', 'lovie-smith-chicago-bears-can-t-sneak-into-playoffs-0ap1000000118937']"
https://www.nfl.com/news/titans-set-td-return-record-in-victory-over-jaguars-0ap1000000118934,"['', 'news', 'titans-set-td-return-record-in-victory-over-jaguars-0ap1000000118934']"
https://www.nfl.com/news/new-york-giants-9-7-again-but-miss-playoffs-this-time-0ap1000000118933,"['', 'news', 'new-york-giants-9-7-again-but-miss-playoffs-this-time-0ap1000000118933']"
https://www.nfl.com/news/colts-beat-texans-in-pagano-s-return-to-sideline-0ap1000000118932,"['', 'news', 'colts-beat-texans-in-pagano-s-return-to-sideline-0ap1000000118932']"
https://www.nfl.com/news/spiller-leads-bills-to-blowout-victory-over-jets-0ap1000000118931,"['', 'news', 'spiller-leads-bills-to-blowout-victory-over-jets-0ap1000000118931']"
https://www.nfl.com/news/falcons-fall-flat-in-loss-to-buccaneers-0ap1000000118928,"['', 'news', 'falcons-fall-flat-in-loss-to-buccaneers-0ap1000000118928']"
https://www.nfl.com/news/john-abraham-dunta-robinson-injured-in-falcons-loss-0ap1000000118676,"['', 'news', 'john-abraham-dunta-robinson-injured-in-falcons-loss-0ap1000000118676']"
https://www.nfl.com/news/houston-texans-once-favorites-fade-into-afc-playoffs-0ap1000000118926,"['', 'news', 'houston-texans-once-favorites-fade-into-afc-playoffs-0ap1000000118926']"
https://www.nfl.com/news/manning-throws-5-td-passes-as-giants-beat-eagles-0ap1000000118919,"['', 'news', 'manning-throws-5-td-passes-as-giants-beat-eagles-0ap1000000118919']"
https://www.nfl.com/news/steelers-pull-away-from-browns-in-win-0ap1000000118920,"['', 'news', 'steelers-pull-away-from-browns-in-win-0ap1000000118920']"
https://www.nfl.com/news/tennessee-titans-set-record-as-multiple-players-score-on-return-0ap1000000118912,"['', 'news', 'tennessee-titans-set-record-as-multiple-players-score-on-return-0ap1000000118912']"
https://www.nfl.com/news/vernon-davis-active-for-san-francisco-49ers-in-season-finale-0ap1000000118904,"['', 'news', 'vernon-davis-active-for-san-francisco-49ers-in-season-finale-0ap1000000118904']"
https://www.nfl.com/news/rob-gronkowski-active-for-new-england-patriots-0ap1000000118596,"['', 'news', 'rob-gronkowski-active-for-new-england-patriots-0ap1000000118596']"
https://www.nfl.com/news/randall-cobb-inactive-for-green-bay-packers-0ap1000000118699,"['', 'news', 'randall-cobb-inactive-for-green-bay-packers-0ap1000000118699']"
https://www.nfl.com/news/new-orleans-saints-set-nfl-record-for-yards-allowed-in-season-0ap1000000118696,"['', 'news', 'new-orleans-saints-set-nfl-record-for-yards-allowed-in-season-0ap1000000118696']"
https://www.nfl.com/news/detroit-lions-matthew-stafford-sets-pass-attempts-record-0ap1000000118680,"['', 'news', 'detroit-lions-matthew-stafford-sets-pass-attempts-record-0ap1000000118680']"
https://www.nfl.com/news/james-harrison-s-pittsburgh-steelers-era-could-be-over-0ap1000000118655,"['', 'news', 'james-harrison-s-pittsburgh-steelers-era-could-be-over-0ap1000000118655']"
https://www.nfl.com/news/picking-winners-for-week-17-s-games-0ap1000000117662,"['', 'news', 'picking-winners-for-week-17-s-games-0ap1000000117662']"
https://www.nfl.com/news/atlanta-falcons-david-caldwell-in-demand-for-open-gm-spots-0ap1000000118646,"['', 'news', 'atlanta-falcons-david-caldwell-in-demand-for-open-gm-spots-0ap1000000118646']"
https://www.nfl.com/news/bill-o-brien-could-leave-penn-state-for-return-to-nfl-0ap1000000118644,"['', 'news', 'bill-o-brien-could-leave-penn-state-for-return-to-nfl-0ap1000000118644']"
https://www.nfl.com/news/gene-smith-to-be-fired-as-jacksonville-jaguars-gm-0ap1000000118639,"['', 'news', 'gene-smith-to-be-fired-as-jacksonville-jaguars-gm-0ap1000000118639']"
https://www.nfl.com/news/detroit-lions-reportedly-consider-firing-jim-schwartz-0ap1000000118626,"['', 'news', 'detroit-lions-reportedly-consider-firing-jim-schwartz-0ap1000000118626']"
https://www.nfl.com/news/brian-urlacher-out-for-chicago-bears-matt-forte-ok-0ap1000000118625,"['', 'news', 'brian-urlacher-out-for-chicago-bears-matt-forte-ok-0ap1000000118625']"
https://www.nfl.com/news/lovie-smith-faces-hazy-future-with-chicago-bears-0ap1000000118624,"['', 'news', 'lovie-smith-faces-hazy-future-with-chicago-bears-0ap1000000118624']"
https://www.nfl.com/news/sunday-injury-roundup-rob-gronkowski-to-play-0ap1000000118622,"['', 'news', 'sunday-injury-roundup-rob-gronkowski-to-play-0ap1000000118622']"
https://www.nfl.com/news/ray-rice-expected-to-start-for-baltimore-ravens-0ap1000000118608,"['', 'news', 'ray-rice-expected-to-start-for-baltimore-ravens-0ap1000000118608']"
https://www.nfl.com/news/scott-pioli-expected-to-remain-kansas-city-chiefs-gm-0ap1000000118607,"['', 'news', 'scott-pioli-expected-to-remain-kansas-city-chiefs-gm-0ap1000000118607']"
https://www.nfl.com/news/columnist-believes-mike-munchak-to-stay-with-titans-0ap1000000118602,"['', 'news', 'columnist-believes-mike-munchak-to-stay-with-titans-0ap1000000118602']"
https://www.nfl.com/news/bills-chan-gailey-buddy-nix-reportedly-could-be-fired-0ap1000000118600,"['', 'news', 'bills-chan-gailey-buddy-nix-reportedly-could-be-fired-0ap1000000118600']"
https://www.nfl.com/news/chuck-pagano-shows-indianapolis-colts-how-to-fight-0ap1000000118595,"['', 'news', 'chuck-pagano-shows-indianapolis-colts-how-to-fight-0ap1000000118595']"
https://www.nfl.com/news/michael-lombardi-bruce-arians-pete-carroll-top-two-0ap1000000118594,"['', 'news', 'michael-lombardi-bruce-arians-pete-carroll-top-two-0ap1000000118594']"
https://www.nfl.com/news/rob-gronkowski-will-play-for-new-england-patriots-sunday-0ap1000000118593,"['', 'news', 'rob-gronkowski-will-play-for-new-england-patriots-sunday-0ap1000000118593']"
https://www.nfl.com/news/pat-shurmur-expected-to-be-fired-monday-report-says-0ap1000000118576,"['', 'news', 'pat-shurmur-expected-to-be-fired-monday-report-says-0ap1000000118576']"
https://www.nfl.com/news/sammie-hill-put-on-disabled-list-by-detroit-lions-0ap1000000118572,"['', 'news', 'sammie-hill-put-on-disabled-list-by-detroit-lions-0ap1000000118572']"
https://www.nfl.com/news/greg-hardy-doesn-t-make-trip-with-carolina-panthers-0ap1000000118564,"['', 'news', 'greg-hardy-doesn-t-make-trip-with-carolina-panthers-0ap1000000118564']"
https://www.nfl.com/news/kansas-city-chiefs-place-terrance-copper-on-injured-reserve-0ap1000000118558,"['', 'news', 'kansas-city-chiefs-place-terrance-copper-on-injured-reserve-0ap1000000118558']"
https://www.nfl.com/news/buffalo-bills-to-honor-slain-firefighters-with-helmet-decal-0ap1000000118549,"['', 'news', 'buffalo-bills-to-honor-slain-firefighters-with-helmet-decal-0ap1000000118549']"
https://www.nfl.com/news/dustin-keller-needs-to-be-priority-for-new-york-jets-0ap1000000118547,"['', 'news', 'dustin-keller-needs-to-be-priority-for-new-york-jets-0ap1000000118547']"
